"index","org_admin","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex"
"4","Chungbuk","Male","15-19",6389,25473,0.799479003201306,0.881961344479227,0.829180143342224,0.170819856657776,0.881961344479227,0.150656510441641,4.03316544629203,39.8990506510264,45.2390015739132
"4","Chungbuk","Male","20-24",13946,27426,0.662912114473557,0.731304834037586,0.856489424153557,0.143510575846443,0.731304834037586,0.104949977852022,3.39414922555788,35.8658852047343,49.0436867574309
"4","Chungbuk","Male","25-29",21341,28034,0.567777215189873,0.626354856185564,0.899603070221792,0.100396929778208,0.626354856185564,0.0628841045127019,2.97456401964607,32.4717359791765,51.8423951830212
"4","Chungbuk","Male","30-34",24293,25363,0.510774125986789,0.563470751672862,0.963775197941413,0.036224802058587,0.563470751672862,0.0204116164451527,2.76632471725143,29.4971719595304,52.3490737930187
"4","Chungbuk","Male","35-39",31238,30287,0.49227143437627,0.54305913522771,0.915940027693388,0.0840599723066118,0.54305913522771,0.0456495358680938,2.60117183646831,26.730847242279,49.2227190526322
"4","Chungbuk","Male","40-44",39314,32282,0.450891111235265,0.497409599359616,0.937270395534085,0.062729604465915,0.497409599359616,0.031202307425378,2.40904222823463,24.1296754058107,48.5106749786818
"4","Chungbuk","Male","45-49",51168,37451,0.42260689017028,0.466207291934238,0.931930655296117,0.0680693447038828,0.466207291934238,0.0317344248581354,2.25170039752585,21.720633177576,46.5900760313287
"4","Chungbuk","Male","50-54",65815,42762,0.393840316089043,0.434472867076103,0.95202092075534,0.0479790792446596,0.434472867076103,0.0208456081190988,2.12025031508277,19.4689327800502,44.8104686285046
"4","Chungbuk","Male","55-59",71437,42852,0.374944220353665,0.413627258957004,1.05525058404092,-0.0552505840409221,0.413627258957004,-0.0228531476326202,2.12526916386657,17.3486824649674,41.9427929114575
"4","Chungbuk","Male","60-64",61271,40114,0.395660107510973,0.436480406589624,1.02282928212816,-0.0228292821281566,0.436480406589624,-0.00996453434544703,2.20731336881174,15.2234133011008,34.8776556089808
"4","Chungbuk","Male","65-69",42218,28700,0.404692743732198,0.446444940935071,1.09204019848799,-0.0920401984879853,0.446444940935071,-0.0410908809776208,2.33495190711941,13.0160999322891,29.1549948018833
"4","Chungbuk","Male","70-74",26351,20868,0.441940744191957,0.487535821912692,0.945859929307395,0.0541400706926047,0.487535821912692,0.0263952238635303,2.37169104990463,10.6811480251697,21.908437380592
"4","Chungbuk","Male","75-79",21885,15719,0.418014041059462,0.461140598049162,1.17391977477239,-0.173919774772388,0.461140598049162,-0.0802014689511145,2.50620666262359,8.30945697526505,18.0193568087865
"4","Chungbuk","Male","80-84",12067,11627,0.490714948932219,0.541342067000276,1.0960156042799,-0.0960156042798952,0.541342067000276,-0.051977285685159,2.83665354921428,5.80325031264145,10.7201170320992
"4","Chungbuk","Male","85+",5302,6170,0.537831241283124,0.593319352685435,1,0,0.593319352685435,0,2.96659676342718,2.96659676342718,5
"4","Chungnam","Female","0-4",2462,32538,0.929657142857143,1,0.934147187125996,0.0658528128740045,1,0.0658528128740045,4.83536796781499,44.4231348983533,44.4231348983533
"4","Chungnam","Female","5-9",5788,38206,0.86843660499159,0.934147187125996,0.960754182715339,0.0392458172846609,0.934147187125996,0.0366613698229268,4.57908251107266,39.5877669305383,42.3785110913135
"4","Chungnam","Female","10-14",7059,35556,0.834354100668779,0.897485817303069,0.935703416484959,0.0642965835150411,0.897485817303069,0.0577052718057917,4.34316590700086,35.0086844194656,39.0075071321641
"4","Chungnam","Female","15-19",8648,30788,0.780707982554012,0.839780545497277,0.735130764683455,0.264869235316545,0.839780545497277,0.222432030919575,3.64282265018745,30.6655185124647,36.5161096870923
"4","Chungnam","Female","20-24",21649,29161,0.573922456209408,0.617348514577702,0.827421444277801,0.172578555722199,0.617348514577702,0.106541115023065,2.82038978533085,27.0226958622773,43.7721890053663
"4","Chungnam","Female","25-29",24935,22549,0.474875747620251,0.510807399554637,0.849428090448724,0.150571909551276,0.510807399554637,0.0769132455638634,2.36175388386353,24.2023060769464,47.3804923304712
"4","Chungnam","Female","30-34",30638,20714,0.40337279950148,0.433894153990774,0.89408076541109,0.10591923458891,0.433894153990774,0.0459577366833054,2.05457642824561,21.8405521930829,50.3361291969546
"4","Chungnam","Female","35-39",50567,28524,0.360647861324297,0.387936417307468,0.861004989712258,0.138995010287742,0.387936417307468,0.0539212263146413,1.80487902075074,19.7859757648373,51.0031409326427
"4","Chungnam","Female","40-44",70871,31918,0.310519608129275,0.334015190992827,0.900955188979108,0.0990448110208925,0.334015190992827,0.0330824714699919,1.58736977628916,17.9810967440866,53.8331705532301
"4","Chungnam","Female","45-49",98619,38307,0.279764252223829,0.300932719522835,0.854057643222592,0.145942356777408,0.300932719522835,0.0439188303185973,1.39486652181768,16.3937269677974,54.4763859303556
"4","Chungnam","Female","50-54",120004,37675,0.238934797912214,0.257013889204238,0.98000184528724,0.0199981547127605,0.257013889204238,0.00513980351963462,1.2722199372221,14.9988604459797,58.3581708071068
"4","Chungnam","Female","55-59",136229,41652,0.234156542857303,0.251874085684603,1.10403325336999,-0.10403325336999,0.251874085684603,-0.0262032805733609,1.32487862985642,13.7266405087576,54.498026152425
"4","Chungnam","Female","60-64",122585,42739,0.258516609808618,0.278077366257964,1.15799384926754,-0.157993849267545,0.278077366257964,-0.0439345134892766,1.50022311501301,12.4017618789012,44.5982427329108
"4","Chungnam","Female","65-69",88764,37926,0.299360644091878,0.322011879747241,1.04289493190319,-0.0428949319031902,0.322011879747241,-0.0138126776537762,1.64459109287064,10.9015387638882,33.854461433054
"4","Chungnam","Female","70-74",69892,31725,0.312201698534694,0.335824557401017,1.18325686451385,-0.183256864513846,0.335824557401017,-0.0615421554160604,1.83297817554524,9.25694767101756,27.5648324906853
"4","Chungnam","Female","75-79",51766,30326,0.369414802904059,0.397366712817077,1.19848306329335,-0.198483063293352,0.397366712817077,-0.0788705624107431,2.18400997011224,7.42396949547232,18.6829174563745
"4","Chungnam","Female","80-84",34168,27146,0.442737384610366,0.47623727522782,1.13371115560086,-0.133711155600859,0.47623727522782,-0.0636782364109162,2.54038196716639,5.23995952536008,11.0028336670064
"4","Chungnam","Female","85+",22507,22682,0.50193631193432,0.539915511638737,1,0,0.539915511638737,0,2.69957755819368,2.69957755819368,5
"4","Chungnam","Male","0-4",2636,33594,0.927242616616064,1,0.936300378955164,0.0636996210448355,1,0.0636996210448355,4.84075094738791,47.9994633711054,47.9994633711054
"4","Chungnam","Male","5-9",5985,39417,0.868177613320999,0.936300378955164,0.96195847100069,0.0380415289993099,0.936300378955164,0.0356182980180877,4.5924561497306,43.1587124237175,46.0949428129882
"4","Chungnam","Male","10-14",7362,37297,0.835150809467297,0.900682080937077,0.936006010148334,0.0639939898516662,0.900682080937077,0.0576382399470649,4.35931480481772,38.5662562739869,42.8189447644636
"4","Chungnam","Male","15-19",9107,32612,0.781706177041636,0.843043840990012,0.78733240635372,0.21266759364628,0.843043840990012,0.179288105001663,3.7669989424459,34.2069414691691,40.5755190963721
"4","Chungnam","Male","20-24",17826,28531,0.615462605431758,0.663755735988349,0.858996312806304,0.141003687193696,0.663755735988349,0.0935920061703225,3.08479866451594,30.4399425267232,45.8601573987115
"4","Chungnam","Male","25-29",24100,27033,0.528680108736041,0.570163729818026,0.891314992958916,0.108685007041084,0.570163729818026,0.0619682489898431,2.69589802661552,27.3551438622073,47.9776990916942
"4","Chungnam","Male","30-34",27992,24945,0.471220507395583,0.508195480828183,0.898494938175214,0.101505061824786,0.508195480828183,0.0515844137005417,2.41201636988956,24.6592458355918,48.5231505707326
"4","Chungnam","Male","35-39",47718,35038,0.423389240659288,0.456611067127642,0.902167530179567,0.0978324698204329,0.456611067127642,0.0446713884444407,2.17137686452711,22.2472294657022,48.7224928770358
"4","Chungnam","Male","40-44",67342,41620,0.381968025550192,0.411939678683201,0.924209802341988,0.0757901976580124,0.411939678683201,0.0312209896705779,1.98164591923956,20.0758526011751,48.7349329041311
"4","Chungnam","Male","45-49",88487,48282,0.353018593394702,0.380718689012623,0.883728170282211,0.116271829717789,0.380718689012623,0.0442668585792555,1.79292629861498,18.0942066819356,47.5264472276422
"4","Chungnam","Male","50-54",108987,49418,0.3119724756163,0.336451830433368,0.938554292071621,0.061445707928379,0.336451830433368,0.0206735209047772,1.63057534990489,16.3012803833206,48.4505623355465
"4","Chungnam","Male","55-59",123862,51283,0.292803105997887,0.31577830952859,1.08091713607658,-0.0809171360765828,0.31577830952859,-0.0255518764421582,1.64277123874835,14.6707050334157,46.4588750738354
"4","Chungnam","Male","60-64",112135,51924,0.316495894769565,0.341330185970749,0.969056004100473,0.0309439958995269,0.341330185970749,0.0105621198750636,1.68024563016608,13.0279337946673,38.1681267293008
"4","Chungnam","Male","65-69",85216,37698,0.306702247099598,0.330768066095685,1.1949864221603,-0.1949864221603,0.330768066095685,-0.0644952817728792,1.81507853491062,11.3476881645013,34.3070850171449
"4","Chungnam","Male","70-74",55389,32045,0.366505020930073,0.395263347868564,0.977848730661615,0.0221512693383846,0.395263347868564,0.00875558487822818,1.95442777714725,9.53260962959063,24.1171099748932
"4","Chungnam","Male","75-79",42564,23775,0.358386469497581,0.386507762990336,1.23952068254222,-0.23952068254222,0.386507762990336,-0.092576603199312,2.16398032294996,7.57818185244339,19.6068037387204
"4","Chungnam","Male","80-84",22481,17969,0.444227441285538,0.479084366189648,1.17348589979527,-0.173485899795274,0.479084366189648,-0.0831143823462595,2.60320778681389,5.41420152949343,11.3011442484646
"4","Chungnam","Male","85+",10161,11065,0.521294638650711,0.562198748535907,1,0,0.562198748535907,0,2.81099374267954,2.81099374267954,5
"4","Daegu","Female","0-4",3937,33675,0.895325959800064,1,0.947677000495461,0.0523229995045392,1,0.0523229995045392,4.86919250123865,62.984145221357,62.984145221357
"4","Daegu","Female","5-9",8218,46019,0.848479820049044,0.947677000495461,0.993715374998383,0.0062846250016173,0.947677000495461,0.00595579457077147,4.72349551605037,58.1149527201184,61.3235867175577
"4","Daegu","Female","10-14",8151,43815,0.843147442558596,0.941721205924689,0.94686078149127,0.0531392185087302,0.941721205924689,0.0500423289359369,4.5835002072836,53.391457204068,56.6956089213709
"4","Daegu","Female","15-19",10273,40670,0.798343246373398,0.891678876988752,0.864651741523553,0.135348258476447,0.891678876988752,0.120687183120662,4.15667642714211,48.8079569967844,54.7371461367477
"4","Daegu","Female","20-24",24723,55103,0.690288878310325,0.77099169386809,0.844194316287664,0.155805683712336,0.77099169386809,0.12012488799965,3.55464624934133,44.6512805696423,57.9140876935073
"4","Daegu","Female","25-29",37027,51711,0.582737947666163,0.65086680586844,0.961093225032497,0.0389067749675026,0.65086680586844,0.0253231283497406,3.19102620846785,41.096634320301,63.1413892208966
"4","Daegu","Female","30-34",31974,40705,0.560065493471292,0.6255436775187,0.960626819585252,0.0393731804147481,0.6255436775187,0.0246296440722488,3.06614427741288,37.9056081118331,60.5962612589909
"4","Daegu","Female","35-39",41047,47802,0.538013933752772,0.600914033446451,1.00095055122384,-0.000950551223841911,0.600914033446451,-0.000571199569916303,3.00599816615705,34.8394638344202,57.9774508420178
"4","Daegu","Female","40-44",41170,48044,0.538525343555944,0.601485233016367,1.03634342482296,-0.0363434248229599,0.601485233016367,-0.0218600333482509,3.06207624845246,31.8334656682632,52.9247667621409
"4","Daegu","Female","45-49",40781,51504,0.558097198894728,0.623345266364618,1.00807883864107,-0.00807883864106596,0.623345266364618,-0.00503590582463203,3.12931609638467,28.7713894198107,46.1564256156254
"4","Daegu","Female","50-54",34824,44793,0.56260597611063,0.62838117218925,0.986670508991349,0.0133294910086513,0.62838117218925,0.00837600118470239,3.1209658579845,25.6420733234261,40.8065589140589
"4","Daegu","Female","55-59",29076,36279,0.55510672481065,0.620005171004548,0.962340894912006,0.0376591050879937,0.620005171004548,0.0233488398899598,3.04165375529784,22.5211074654416,36.3240639250674
"4","Daegu","Female","60-64",29138,33417,0.534201902325953,0.596656331114588,0.994658427400247,0.0053415725997531,0.596656331114588,0.0031870831097509,2.97531394779856,19.4794537101437,32.6476946515509
"4","Daegu","Female","65-69",20683,23450,0.531348424081753,0.593469248004837,1.03829679002394,-0.0382967900239417,0.593469248004837,-0.0227279671765078,3.02416615796546,16.5041397623452,27.8095955566861
"4","Daegu","Female","70-74",14434,17763,0.551697363108364,0.616197215181345,1.06650023448397,-0.0665002344839727,0.616197215181345,-0.0409772592979304,3.18342922415155,13.4799736043797,21.8760703103999
"4","Daegu","Female","75-79",9519,13607,0.58838536711926,0.657174474479275,0.921027376283171,0.0789726237168286,0.657174474479275,0.0518987924893564,3.15612539117299,10.2965443802282,15.6679006566511
"4","Daegu","Female","80-84",7185,8500,0.541919030921262,0.605275681989919,1.23959598389506,-0.239595983895065,0.605275681989919,-0.145021622554131,3.38893246633492,7.14041898905517,11.796969879213
"4","Daegu","Female","85+",3050,6242,0.671760654326302,0.75029730454405,1,0,0.75029730454405,0,3.75148652272025,3.75148652272025,5
"4","Daegu","Male","0-4",3580,36395,0.910444027517198,1,0.931454280414838,0.0685457195851615,1,0.0685457195851615,4.8286357010371,64.054001104753,64.054001104753
"4","Daegu","Male","5-9",8020,44756,0.848036986509019,0.931454280414838,0.981841056808692,0.0181589431913076,0.931454280414838,0.0169142253633534,4.61498583866581,59.2253654037159,63.5837599858781
"4","Daegu","Male","10-14",9501,47268,0.832637531046874,0.914540055051485,1.01000794162155,-0.0100079416215475,0.914540055051485,-0.0091526634815221,4.59558193396123,54.6103795650501,59.7134912390204
"4","Daegu","Male","15-19",10179,53828,0.840970518849501,0.923692718533007,0.838065700501145,0.161934299498855,0.923692718533007,0.149577533327836,4.24451975934545,50.0147976310889,54.1465756171831
"4","Daegu","Male","20-24",21528,51396,0.704788546980418,0.774115185205171,0.86830951540367,0.131690484596329,0.774115185205171,0.101943603873046,3.61571691634324,45.7702778717434,59.1259269247024
"4","Daegu","Male","25-29",39844,62840,0.611974601690624,0.672171581332125,0.873279593325441,0.126720406674559,0.672171581332125,0.0851778561414881,3.1479132663069,42.1545609554002,62.7139886989232
"4","Daegu","Male","30-34",39978,45890,0.534424931289887,0.586993725190637,0.973695159209361,0.0263048407906393,0.586993725190637,0.015440776486244,2.89636668473757,39.0066476890933,66.4515581941275
"4","Daegu","Male","35-39",44909,48723,0.520366968557758,0.571552948704393,1.02113829440323,-0.0211382944032272,0.571552948704393,-0.0120816544967461,2.88796887976383,36.1102810043557,63.1792401495105
"4","Daegu","Male","40-44",43066,48831,0.531366638736847,0.583634603201139,1.03402152776274,-0.0340215277627443,0.583634603201139,-0.0198561408561058,2.96781336814596,33.2223121245919,56.9231363979672
"4","Daegu","Male","45-49",40395,49261,0.549444543588828,0.603490744057245,1.07658993972926,-0.0765899397292584,0.603490744057245,-0.0462213197145097,3.1330070195725,30.2544987564459,50.1324983926781
"4","Daegu","Male","50-54",30495,44161,0.591526468066867,0.649712063771754,0.939583593864101,0.0604164061358986,0.649712063771754,0.0392532679162272,3.1504271490682,27.1214917368734,41.7438635499945
"4","Daegu","Male","55-59",28808,36044,0.555788564732005,0.610458795855527,1.05122582324646,-0.051225823246464,0.610458795855527,-0.0312712543757445,3.130472115217,23.9710645878052,39.2672933055391
"4","Daegu","Male","60-64",23871,33547,0.584259291511373,0.641730050231271,0.948543209887737,0.0514567901122626,0.641730050231271,0.0330213685034823,3.12609682989765,20.8405924725882,32.4756374819561
"4","Daegu","Male","65-69",17587,21863,0.554195183776933,0.608708681727789,1.12248796545097,-0.122487965450975,0.608708681727789,-0.0745594879771817,3.2299421285819,17.7144956426906,29.1017627552294
"4","Daegu","Male","70-74",9860,16230,0.622077424300498,0.683268169704971,1.03156366456943,-0.0315636645694279,0.683268169704971,-0.0215664473195347,3.47025696682369,14.4845535141087,21.1989291413399
"4","Daegu","Male","75-79",6193,11092,0.641712467457333,0.704834617024506,1.02860405824402,-0.0286040582440215,0.704834617024506,-0.0201611304377715,3.57457591121696,11.014296547285,15.6267814906458
"4","Daegu","Male","80-84",3297,6402,0.660068048252397,0.724995747462277,1.03489917692336,-0.0348991769233566,0.724995747462277,-0.0253017548593672,3.6882331244598,7.43972063606803,10.2617438269252
"4","Daegu","Male","85+",1266,2729,0.683103879849812,0.750297502321644,1,0,0.750297502321644,0,3.75148751160822,3.75148751160822,5
"4","Daejeon","Female","0-4",3294,21418,0.866704435092263,1,0.884379932803956,0.115620067196044,1,0.115620067196044,4.71094983200989,60.2850601229393,60.2850601229393
"4","Daejeon","Female","5-9",8164,26799,0.766496010067786,0.884379932803956,0.981410803758966,0.0185891962410342,0.884379932803956,0.0164399121225253,4.38079988371347,55.5741102909294,62.8396328654019
"4","Daejeon","Female","10-14",8626,26191,0.752247465318666,0.86794002068143,1.01438579077568,-0.0143857907756761,0.86794002068143,-0.0124860035433591,4.37091511226555,51.1933104072159,58.9825439401025
"4","Daejeon","Female","15-19",8149,26245,0.763069139966273,0.88042602422479,0.84111161209492,0.15888838790508,0.88042602422479,0.139889471658756,4.05240644197706,46.8223952949504,53.1815212256785
"4","Daejeon","Female","20-24",16976,30420,0.641826314456916,0.740536552566034,0.858303394891311,0.141696605108689,0.740536552566034,0.104931515457499,3.44035397418642,42.7699888529733,57.755405462122
"4","Daejeon","Female","25-29",22005,26991,0.550881704628949,0.635605037108535,0.899136100247889,0.100863899752111,0.635605037108535,0.0641096027448519,3.01775117868054,39.3296348787869,61.8774751340919
"4","Daejeon","Female","30-34",18916,18565,0.495317627597983,0.571495434363683,1.02024080785224,-0.0202408078522391,0.571495434363683,-0.0115675292753872,2.88639599500688,36.3118837001063,63.5383618427974
"4","Daejeon","Female","35-39",20737,21185,0.505343256524021,0.58306296363907,0.981168941980456,0.0188310580195441,0.58306296363907,0.0109796924973347,2.88786558695201,33.4254877050995,57.3274067975112
"4","Daejeon","Female","40-44",19573,19249,0.495827108340632,0.572083271141735,1.00664086776068,-0.00664086776067685,0.572083271141735,-0.0037991293517477,2.86991417908805,30.5376221181474,53.3796802993417
"4","Daejeon","Female","45-49",19633,19564,0.499119830599281,0.575882400493483,1.01211429750956,-0.0121142975095565,0.575882400493483,-0.00697641073009562,2.89685302929265,27.6677079390594,48.0440241190745
"4","Daejeon","Female","50-54",17911,18285,0.50516631672008,0.582858811223579,1.03153719626779,-0.0315371962677906,0.582858811223579,-0.0183817327259691,2.96024838793282,24.7708549097668,42.4988941280068
"4","Daejeon","Female","55-59",15163,16499,0.521097845998358,0.601240543949548,0.924519072813566,0.075480927186434,0.601240543949548,0.0453821937193878,2.89274723544927,21.8106065218339,36.2760075668885
"4","Daejeon","Female","60-64",15915,14795,0.481764897427548,0.55585835023016,0.935837667558142,0.0641623324418581,0.55585835023016,0.0356651682580503,2.69012883050567,18.9178592863847,34.0335973698182
"4","Daejeon","Female","65-69",10967,9004,0.450853737919984,0.52019318197211,1.05531052003714,-0.0553105200371411,0.52019318197211,-0.0287721554146526,2.67289629839718,16.227730455879,31.1955846755966
"4","Daejeon","Female","70-74",7243,6574,0.475790692625027,0.548965337386762,1.11161900085977,-0.111619000859767,0.548965337386762,-0.0612749624657553,2.8980140930982,13.5548341574818,24.691602974437
"4","Daejeon","Female","75-79",5070,5692,0.528897974354209,0.610240299852517,1.25441739057444,-0.254417390574443,0.610240299852517,-0.155255744711843,3.4393408610422,10.6568200643836,17.4633174291491
"4","Daejeon","Female","80-84",2378,4688,0.663458816869516,0.765496044564361,0.923799955961687,0.0762000440383134,0.765496044564361,0.058330832306959,3.68165314205441,7.21747920334142,9.42849966971265
"4","Daejeon","Female","85+",1608,2546,0.612903225806452,0.707165212257402,1,0,0.707165212257402,0,3.53582606128701,3.53582606128701,5
"4","Daejeon","Male","0-4",2890,22422,0.885824905183312,1,0.863788488584299,0.136211511415701,1,0.136211511415701,4.65947122146075,59.6519099824594,59.6519099824594
"4","Daejeon","Male","5-9",8869,28898,0.765165355998623,0.863788488584299,1.00311609877957,-0.00311609877956709,0.863788488584299,-0.00269165025508163,4.3256715685592,54.9924387609986,63.6642412902818
"4","Daejeon","Male","10-14",8573,28308,0.767549686830617,0.86648013883938,1.02956677911063,-0.02956677911063,0.86648013883938,-0.025619026868812,4.39644826136893,50.6667671924394,58.4742395368759
"4","Daejeon","Male","15-19",8402,31654,0.790243658877571,0.892099165708192,0.81062048133738,0.189379518662619,0.892099165708192,0.168945310601142,4.03813255203811,46.2703189310705,51.8667887043015
"4","Daejeon","Male","20-24",15656,27904,0.64058769513315,0.72315385510705,0.80907631758342,0.19092368241658,0.72315385510705,0.138067196970784,3.27060128310829,42.2321863790324,58.4000017157907
"4","Daejeon","Male","25-29",23922,25738,0.51828433346758,0.585086658136267,0.972712980643067,0.0272870193569329,0.585086658136267,0.0159652709660475,2.88552011326622,38.9615850959241,66.5911357815476
"4","Daejeon","Male","30-34",20771,21118,0.504141898827855,0.569121387170219,0.959557725954756,0.0404422740452441,0.569121387170219,0.0230165631049475,2.78806552808873,36.0760649826579,63.3890516081903
"4","Daejeon","Male","35-39",22211,20813,0.483753253997769,0.546104824065272,1.06806013761649,-0.0680601376164851,0.546104824065272,-0.0371679694789088,2.82344404402363,33.2879994545691,60.9553294306561
"4","Daejeon","Male","40-44",18475,19750,0.516677567037279,0.58327279354418,1.0443843793683,-0.0443843793682972,0.58327279354418,-0.0258882009438714,2.98108447008058,30.4645554105455,52.2303727307966
"4","Daejeon","Male","45-49",20445,23963,0.539609980183751,0.609160994488052,1.0644779113228,-0.0644779113227973,0.609160994488052,-0.0392774285839076,3.14399854390003,27.4834709404649,45.116925064387
"4","Daejeon","Male","50-54",15004,20250,0.574402904634935,0.64843842307196,0.87786592709156,0.12213407290844,0.64843842307196,0.0791964256401043,3.04420105125954,24.3394723965649,37.5355184556419
"4","Daejeon","Male","55-59",15227,15488,0.504248738401432,0.569241997431855,1.07775197507864,-0.0777519750786433,0.569241997431855,-0.0442596895980387,2.95685921115437,21.2952713453054,37.409873904911
"4","Daejeon","Male","60-64",12413,14776,0.543455073743058,0.613501687029894,1.03315203454755,-0.0331520345475531,0.613501687029894,-0.0203388291233972,3.11835550795796,18.338412134151,29.891380124693
"4","Daejeon","Male","65-69",7783,9965,0.561471715122831,0.633840516153291,1.03698221460066,-0.0369822146006644,0.633840516153291,-0.0234408259909769,3.2278046457439,15.220056626193,24.0124388364472
"4","Daejeon","Male","70-74",6251,8712,0.582236182583706,0.657281342144268,0.970454603622217,0.0295453963777826,0.657281342144268,0.0194196377853734,3.23785761625791,11.9922519804491,18.2452341356997
"4","Daejeon","Male","75-79",3605,4683,0.565033783783784,0.637861704358895,0.669164813655838,0.330835186344162,0.637861704358895,0.21102709582338,2.66174078223602,8.75439436419121,13.7245962633705
"4","Daejeon","Male","80-84",2482,1509,0.378100726634929,0.426834608535515,1.56987178331495,-0.569871783314949,0.426834608535515,-0.243240999546672,2.74227554154425,6.09265358195519,14.2740383748621
"4","Daejeon","Male","85+",986,1440,0.593569661995054,0.670075608082187,1,0,0.670075608082187,0,3.35037804041093,3.35037804041093,5
"4","Gangwon","Female","0-4",1731,19110,0.91694256513603,1,0.930457841109073,0.0695421588909269,1,0.0695421588909269,4.82614460277268,48.0696220369321,48.0696220369321
"4","Gangwon","Female","5-9",3892,22616,0.853176399577486,0.930457841109073,0.958697845481948,0.0413021545180523,0.930457841109073,0.0384299135260203,4.55621442173032,43.2434774341594,46.4754828468259
"4","Gangwon","Female","10-14",5507,24741,0.817938376090981,0.892027927583053,0.931257979885408,0.0687420201145917,0.892027927583053,0.0613198017406918,4.30684013356353,38.6872630124291,43.3700132206086
"4","Gangwon","Female","15-19",7462,23853,0.761711639789238,0.830708125842361,0.79610878502063,0.20389121497937,0.830708125842361,0.169374089071234,3.73010540653372,34.3804228788655,41.3868864518483
"4","Gangwon","Female","20-24",17611,27133,0.606405328088682,0.661334036771127,0.723332075841293,0.276667924158707,0.661334036771127,0.182969915128966,2.84924539603322,30.6503174723318,46.3461968810464
"4","Gangwon","Female","25-29",24941,19488,0.438632424767607,0.478364121642161,0.846877003609082,0.153122996390918,0.478364121642161,0.0732485476717574,2.20869923903141,27.8010720762986,58.1169674282034
"4","Gangwon","Female","30-34",30739,18167,0.371467713572977,0.405115573970403,0.868905360834336,0.131094639165664,0.405115573970403,0.0531084799900409,1.89280666987691,25.5923728372672,63.1730164961194
"4","Gangwon","Female","35-39",49880,23773,0.322770287700433,0.352007093980362,1.02490957877568,-0.024909578775681,0.352007093980362,-0.00876834843710239,1.78195634099457,23.6995661673903,67.3269561116073
"4","Gangwon","Female","40-44",59325,29327,0.330810359608356,0.360775442417465,0.988003771814427,0.0119962281855734,0.360775442417465,0.00432794453099112,1.79305735075985,21.9176098263957,60.7513906144258
"4","Gangwon","Female","45-49",76530,37158,0.326841883048343,0.356447497886474,0.851476392358804,0.148523607641196,0.356447497886474,0.0529408683207768,1.64988531863043,20.1245524756359,56.4586723008655
"4","Gangwon","Female","50-54",93770,36159,0.278298147449761,0.303506629565697,1.08051606728074,-0.0805160672807359,0.303506629565697,-0.024437160206261,1.57862604834414,18.4746671570054,60.8707202984059
"4","Gangwon","Female","55-59",88995,38269,0.30070561981393,0.327943789771958,1.17666384704439,-0.176663847044391,0.327943789771958,-0.0579358115154311,1.78455847764837,16.8960411086613,51.5211497690207
"4","Gangwon","Female","60-64",77282,42318,0.353829431438127,0.385879601287389,1.10336125342623,-0.103361253426234,0.385879601287389,-0.0398849992606798,2.02911050458865,15.1114826310129,39.1611336297573
"4","Gangwon","Female","65-69",44572,28545,0.390401684970663,0.425764600548069,1.15142379871155,-0.151423798711555,0.425764600548069,-0.0644708931718964,2.29000023567009,13.0823721264243,30.7267727509142
"4","Gangwon","Female","70-74",26656,21767,0.449517791132313,0.490235493719965,1.03925592679025,-0.0392559267902508,0.490235493719965,-0.0192446486514534,2.49928909022846,10.7923718907542,22.0146685195321
"4","Gangwon","Female","75-79",26426,23169,0.467164028631919,0.509480142371419,1.09821560340524,-0.0982156034052395,0.509480142371419,-0.0500388996059962,2.67249796087208,8.29308280052573,16.2775388299235
"4","Gangwon","Female","80-84",17710,18659,0.513046825593225,0.559519041977415,1.00605148778964,-0.00605148778964448,0.559519041977415,-0.00338592265059991,2.80606001651357,5.62058483965365,10.0453861584223
"4","Gangwon","Female","85+",12492,13326,0.516151522193818,0.562904964628015,1,0,0.562904964628015,0,2.81452482314007,2.81452482314007,5
"4","Gangwon","Male","0-4",1681,20081,0.922755261464939,1,0.932686718920481,0.0673132810795186,1,0.0673132810795186,4.8317167973012,52.6508238823939,52.6508238823939
"4","Gangwon","Male","5-9",4114,25407,0.860641577182345,0.932686718920481,0.933364899300611,0.0666351006993892,0.932686718920481,0.0621496734362492,4.50805941101178,47.8191070850927,51.2702776988611
"4","Gangwon","Male","10-14",6010,24543,0.803292639020718,0.870537045484232,0.987682153062665,0.0123178469373346,0.870537045484232,0.0107231420795543,4.32587737222228,43.3110476740809,49.7521017614929
"4","Gangwon","Male","15-19",6922,26582,0.793397803247373,0.859813903404678,0.819777386775792,0.180222613224208,0.859813903404678,0.154957908558098,3.91167474562815,38.9851703018586,45.3414048638731
"4","Gangwon","Male","20-24",13870,25805,0.650409577819786,0.70485599484658,0.798865245457743,0.201134754542257,0.70485599484658,0.141771037511105,3.16985238045514,35.0734955562305,49.7598031550609
"4","Gangwon","Male","25-29",24536,26537,0.51958960703307,0.563084957335475,0.727293075354501,0.272706924645499,0.563084957335475,0.153557167029099,2.43153186910463,31.9036431757753,56.6586671516564
"4","Gangwon","Male","30-34",33804,20534,0.377893923221318,0.409527790306376,0.989345063886098,0.0106549361139021,0.409527790306376,0.00436349244258193,2.03673022042542,29.4721113066707,71.966083875827
