"index","org_region5","sex","agegr","none","native","retention","year","age_lower","rx","rx_adj","lx","Sx","px","qx","dx","Lx","Tx","ex"
"2","Seoul","Total","0-4",74392,360543,0.828958350098291,2010,0,0.828958350098291,0.828958350098291,1,1,0.861208191695324,0.138791808304676,0.138791808304676,4.65302047923831,30.1376225657204,30.1376225657204
"2","Seoul","Total","5-9",138425,345419,0.713905721678888,2010,5,0.713905721678888,0.713905721678888,0.861208191695324,0.861208191695324,0.928258262014799,0.0717417379852012,0.0617845724393149,4.15157952737833,25.4846020864821,29.5916856484082
"2","Seoul","Total","10-14",219431,431099,0.662688884448065,2010,10,0.662688884448065,0.662688884448065,0.799423619256009,0.799423619256009,0.954119782338854,0.0458802176611462,0.036677729654927,3.90542377214273,21.3330225591038,26.6855044625246
"2","Seoul","Total","15-19",275809,474252,0.632284574187966,2010,15,0.632284574187966,0.632284574187966,0.762745889601082,0.762745889601082,0.966684564282951,0.0333154357170488,0.025411211653448,3.75020141887179,17.427598786961,22.8484991195111
"2","Seoul","Total","20-24",238393,371018,0.608814084419218,2010,20,0.608814084419218,0.611219738101725,0.737334677947634,0.737334677947634,0.999999,1e-06,7.37334677947634e-07,3.68667154640148,13.6773973680893,18.5497817709594
"2","Seoul","Total","25-29",315335,500803,0.613625391784233,2010,25,0.613625391784233,0.611219738101725,0.737334677947634,0.737334677947634,0.927338467373407,0.0726615326265934,0.0535758677584107,3.55273372034214,9.99072582168778,13.5497842709594
"2","Seoul","Total","30-34",342475,448109,0.566807575159629,2010,30,0.566807575159629,0.566807575159629,0.683758810189223,0.683758810189223,0.922078873740653,0.0779211262593473,0.0532792565796956,3.28559590949688,6.43799210134563,9.41558924785771
"2","Seoul","Total","35-39",378534,414442,0.522641290530861,2010,35,0.522641290530861,0.522641290530861,0.630479553609528,0.630479553609528,0.999999,1e-06,6.30479553609528e-07,3.15239619184876,3.15239619184876,4.9999975
"2",NA,"Female","0-4",112230,952816,0.894624269749851,2010,0,0.894624269749851,0.894624269749851,1,1,0.92046740975831,0.0795325902416898,0.0795325902416898,4.80116852439578,29.7053790993348,29.7053790993348
"2",NA,"Female","5-9",203019,947051,0.823472484283565,2010,5,0.823472484283565,0.823472484283565,0.92046740975831,0.92046740975831,0.954092873965912,0.0459071260340875,0.0422560133900448,4.49669701531644,24.904210574939,27.0560481673959
"2",NA,"Female","10-14",325170,1191971,0.785669229161957,2010,10,0.785669229161957,0.785669229161957,0.878211396368265,0.878211396368265,0.956321789212527,0.0436782107874727,0.0383587024865338,4.29516022562499,20.4075135596225,23.2375868088427
"2",NA,"Female","15-19",369404,1116250,0.751352602961389,2010,15,0.751352602961389,0.751352602961389,0.839852693881732,0.839852693881732,0.854975711456839,0.145024288543161,0.121799039411255,3.89476587088052,16.1123533339976,19.1847373371246
"2",NA,"Female","20-24",479370,861106,0.642388226271862,2010,20,0.642388226271862,0.642388226271862,0.718053654470476,0.718053654470476,0.909601821898846,0.0903981781011545,0.0649107421430069,3.42799141699486,12.217587463117,17.0148670465675
"2",NA,"Female","25-29",719753,1011744,0.584317500983253,2010,25,0.584317500983253,0.584317500983253,0.653142912327469,0.653142912327469,0.905577952617959,0.094422047382041,0.0616710910150285,3.11153683409977,8.78959604612217,13.4573856352517
"2",NA,"Female","30-34",861601,968264,0.529145046219257,2010,30,0.529145046219257,0.529145046219257,0.591471821312441,0.591471821312441,0.946651140926558,0.053348859073442,0.0315543468411095,2.87847323945943,5.6780592120224,9.59988119032133
"2",NA,"Female","35-39",1015323,1019049,0.500915761719096,2010,35,0.500915761719096,0.500915761719096,0.559917474471331,0.559917474471331,0.999999,1e-06,5.59917474471331e-07,2.79958597256297,2.79958597256297,4.9999975
"2",NA,"Male","0-4",124220,1030626,0.892435874566825,2010,0,0.892435874566825,0.892435874566825,1,1,0.929228046714642,0.0707719532853583,0.0707719532853583,4.8230701167866,30.7605319452938,30.7605319452938
"2",NA,"Male","5-9",211983,1029691,0.829276444541804,2010,5,0.829276444541804,0.829276444541804,0.929228046714642,0.929228046714642,0.960418909827996,0.039581090172004,0.0367798591073673,4.55419058580479,25.9374618285072,27.912913218893
"2",NA,"Male","10-14",334297,1308059,0.796452778812876,2010,10,0.796452778812876,0.796452778812876,0.892448187607274,0.892448187607274,0.95672838261296,0.0432716173870401,0.0386176765118994,4.36569674675662,21.3832712427025,23.9602382968951
"2",NA,"Male","15-19",382205,1223624,0.76198897890124,2010,15,0.76198897890124,0.76198897890124,0.853830511095375,0.853830511095375,0.890722102081848,0.109277897918152,0.0933048034308836,4.03589054689967,17.0175744959458,19.9308577929759
"2",NA,"Male","20-24",357251,754712,0.678720425050114,2010,20,0.678720425050114,0.678720425050114,0.760525707664491,0.760525707664491,0.916901841673705,0.0830981583262947,0.0631982856667213,3.64463282415565,12.9816839490462,17.0693558655786
"2",NA,"Male","25-29",642692,1058992,0.62232000771001,2010,25,0.62232000771001,0.62232000771001,0.69732742199777,0.69732742199777,0.89971348971785,0.10028651028215,0.0699325336762044,3.31180577579834,9.33705112489051,13.38976617059
"2",NA,"Male","30-34",808298,1028366,0.559909705858012,2010,30,0.559909705858012,0.559909705858012,0.627394888321566,0.627394888321566,0.947146089718756,0.0528539102812443,0.0331602731382593,3.05407375876218,6.02524534909217,9.60359330502544
"2",NA,"Male","35-39",962404,1086643,0.530316288498995,2010,35,0.530316288498995,0.530316288498995,0.594234615183306,0.594234615183306,0.999999,1e-06,5.94234615183306e-07,2.97117159032999,2.97117159032999,4.9999975
"2",NA,"Total","0-4",236450,1983442,0.893485809219548,2010,0,0.893485809219548,0.893485809219548,1,1,0.925012576553453,0.0749874234465473,0.0749874234465473,4.81253144138363,30.226865355699,30.226865355699
"2",NA,"Total","5-9",415002,1976742,0.82648561050012,2010,5,0.82648561050012,0.82648561050012,0.925012576553453,0.925012576553453,0.957396810090306,0.0426031899096937,0.0394084864677618,4.52654166659786,25.4143339143154,27.4745820310983
"2",NA,"Total","10-14",659467,2500030,0.791274687078355,2010,10,0.791274687078355,0.791274687078355,0.885604090085691,0.885604090085691,0.956529428826742,0.0434705711732585,0.0384977156293988,4.33177616135496,20.8877922477175,23.5859256766717
"2",NA,"Total","15-19",751609,2339874,0.756877524476117,2010,15,0.756877524476117,0.756877524476117,0.847106374456292,0.847106374456292,0.870499686172154,0.129500313827846,0.109700541337659,3.96128051893731,16.5560160863626,19.5441996254472
"2",NA,"Total","20-24",836621,1615818,0.658861647527217,2010,20,0.658861647527217,0.658861647527217,0.737405833118633,0.737405833118633,0.91544826420354,0.0845517357964605,0.0623489431766155,3.53115680765163,12.5947355674253,17.0797883631591
"2",NA,"Total","25-29",1362445,2070736,0.603153751579075,2010,25,0.603153751579075,0.603153751579075,0.675056889942018,0.675056889942018,0.902847571980754,0.0971524280192457,0.0655834159089878,3.21132590993762,9.06357875977365,13.4263924934566
"2",NA,"Total","30-34",1669899,1996630,0.544555900144251,2010,30,0.544555900144251,0.544555900144251,0.60947347403303,0.60947347403303,0.946953021371524,0.0530469786284763,0.0323307263516533,2.96654055428602,5.85225284983603,9.60214529290387
"2",NA,"Total","35-39",1977727,2105692,0.515668854947288,2010,35,0.515668854947288,0.515668854947288,0.577142747681377,0.577142747681377,0.999999,1e-06,5.77142747681377e-07,2.88571229555001,2.88571229555001,4.9999975
"3",NA,"Female","0-4",5700,0,0,2015,0,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Female","5-9",10277,0,0,2015,5,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Female","10-14",8266,0,0,2015,10,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Female","15-19",7148,0,0,2015,15,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Female","20-24",21900,0,0,2015,20,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Female","25-29",48447,0,0,2015,25,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Female","30-34",42953,0,0,2015,30,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Female","35-39",34434,0,0,2015,35,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Male","0-4",6112,0,0,2015,0,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Male","5-9",9770,0,0,2015,5,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Male","10-14",10040,0,0,2015,10,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Male","15-19",7868,0,0,2015,15,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Male","20-24",6978,0,0,2015,20,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Male","25-29",13664,0,0,2015,25,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Male","30-34",14180,0,0,2015,30,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Male","35-39",10671,0,0,2015,35,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Total","0-4",11812,0,0,2015,0,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Total","5-9",20047,0,0,2015,5,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Total","10-14",18306,0,0,2015,10,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Total","15-19",15016,0,0,2015,15,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Total","20-24",28878,0,0,2015,20,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Total","25-29",62111,0,0,2015,25,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Total","30-34",57133,0,0,2015,30,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3",NA,"Total","35-39",45105,0,0,2015,35,0,0,NA,NA,0.999999,1e-06,NA,NA,NA,NA
"3","Metros","Female","0-4",18412,195758,0.914030910024747,2015,0,0.914030910024747,0.914030910024747,1,1,0.953387737217899,0.0466122627821012,0.0466122627821012,4.88346934304475,31.6953497461114,31.6953497461114
"3","Metros","Female","5-9",27785,188316,0.87142586105571,2015,5,0.87142586105571,0.87142586105571,0.953387737217899,0.953387737217899,0.969048601315846,0.0309513986841539,0.0295086839552145,4.69316697620146,26.8118804030667,28.1227451921157
"3","Metros","Female","10-14",37574,203988,0.844454011806493,2015,10,0.844454011806493,0.844454011806493,0.923879053262684,0.923879053262684,0.962400387044278,0.037599612955722,0.0347374948205758,4.53255152926198,22.1187134268652,23.9411353128452
"3","Metros","Female","15-19",56722,246123,0.812702867803662,2015,15,0.812702867803662,0.812702867803662,0.889141558442109,0.889141558442109,0.88007243877463,0.11992756122537,0.106632578688087,4.17912634549033,17.5861618976032,19.778809943848
"3","Metros","Female","20-24",92160,231478,0.715237394867105,2015,20,0.715237394867105,0.715237394867105,0.782508979754022,0.782508979754022,0.892103559593616,0.107896440406384,0.0844299335014903,3.70147006501638,13.4070355521129,17.1333951417751
"3","Metros","Female","25-29",113563,200204,0.638065825915409,2015,25,0.638065825915409,0.638065825915409,0.698079046252531,0.698079046252531,0.912260134246626,0.0877398657533744,0.0612493618034408,3.33727182675406,9.70556548709654,13.9032471167821
"3","Metros","Female","30-34",160334,222275,0.580945560611486,2015,30,0.580945560611486,0.582082016007775,0.636829684449091,0.636829684449091,0.999999,1e-06,6.36829684449091e-07,3.18414683017124,6.36829366034248,9.999995
"3","Metros","Female","35-39",155725,217912,0.583218471404063,2015,35,0.583218471404063,0.582082016007775,0.636829684449091,0.636829684449091,0.999999,1e-06,6.36829684449091e-07,3.18414683017124,3.18414683017124,4.9999975
"3","Metros","Male","0-4",19621,211675,0.915169306862203,2015,0,0.915169306862203,0.915169306862203,1,1,0.940079457093733,0.0599205429062675,0.0599205429062675,4.85019864273433,31.8876484300519,31.8876484300519
"3","Metros","Male","5-9",32566,200601,0.860331865143867,2015,5,0.860331865143867,0.860331865143867,0.940079457093733,0.940079457093733,0.967490262757732,0.0325097372422684,0.0305617361369715,4.62399294512623,27.0374497873175,28.7608133368898
"3","Metros","Male","10-14",44703,221962,0.832362702266889,2015,10,0.832362702266889,0.832362702266889,0.909517720956761,0.909517720956761,0.989494428263049,0.0105055717369508,0.00955500366353922,4.52370109562496,22.4134568421913,24.6432326998683
"3","Metros","Male","15-19",57223,267204,0.823618256187062,2015,15,0.823618256187062,0.823618256187062,0.899962717293222,0.899962717293222,0.892204165496529,0.107795834503471,0.0970122321326339,4.25728300613452,17.8897557465663,19.8783298494549
"3","Metros","Male","20-24",81004,224482,0.734835638949084,2015,20,0.734835638949084,0.734835638949084,0.802950485160588,0.802950485160588,0.902071319472284,0.0979286805277161,0.0786318815408658,3.81817272195077,13.6324727404318,16.9779743488235
"3","Metros","Male","25-29",114375,224890,0.662874154422059,2015,25,0.662874154422059,0.662874154422059,0.724318603619722,0.724318603619722,0.889247024224456,0.110752975775544,0.080220440760471,3.42104191619743,9.81430001848105,13.5497003244634
"3","Metros","Male","30-34",163934,235378,0.589458869255119,2015,30,0.589458869255119,0.589458869255119,0.644098162859251,0.644098162859251,0.990121188617389,0.00987881138261137,0.00636292426277304,3.20458350363932,6.39325810228362,9.92590643932744
"3","Metros","Male","35-39",159037,222929,0.58363571626794,2015,35,0.58363571626794,0.58363571626794,0.637735238596478,0.637735238596478,0.999999,1e-06,6.37735238596478e-07,3.18867459864429,3.18867459864429,4.9999975
"3","Metros","Total","0-4",38033,407433,0.914621991352875,2015,0,0.914621991352875,0.914621991352875,1,1,0.946476426014289,0.0535235739857107,0.0535235739857107,4.86619106503572,31.7922722767599,31.7922722767599
"3","Metros","Total","5-9",60351,388917,0.865668153529742,2015,5,0.865668153529742,0.865668153529742,0.946476426014289,0.946476426014289,0.968165155299776,0.031834844700224,0.030130930034588,4.65705480498498,26.9260812117242,28.448760551927
"3","Metros","Total","10-14",82277,425950,0.838109742300193,2015,10,0.838109742300193,0.838109742300193,0.916345495979701,0.916345495979701,0.976421462263474,0.023578537736526,0.021606086856653,4.52771226275687,22.2690264067392,24.3019979957783
"3","Metros","Total","15-19",113945,513327,0.818348340114017,2015,15,0.818348340114017,0.818348340114017,0.894739409123048,0.894739409123048,0.885629931780074,0.114370068219926,0.10233140726046,4.21786852746409,17.7413141439823,19.8284706844096
"3","Metros","Total","20-24",173164,455960,0.724753784627514,2015,20,0.724753784627514,0.724753784627514,0.792408001862589,0.792408001862589,0.898173050645433,0.101826949354567,0.0806884894738154,3.7603187856284,13.5234456165182,17.0662658437709
"3","Metros","Total","25-29",227938,425094,0.650954317705717,2015,25,0.650954317705717,0.650954317705717,0.711719512388773,0.711719512388773,0.899130902899355,0.100869097100645,0.0717905046035669,3.37912130043495,9.76312683088981,13.7176607651537
"3","Metros","Total","30-34",324268,457653,0.585293143424975,2015,30,0.585293143424975,0.585293143424975,0.639929007785206,0.639929007785206,0.996815698307557,0.00318430169244277,0.00203772702253366,3.1945507213697,6.38400553045486,9.97611524526743
"3","Metros","Total","35-39",314762,440841,0.583429393477792,2015,35,0.583429393477792,0.583429393477792,0.637891280762673,0.637891280762673,0.999999,1e-06,6.37891280762673e-07,3.18945480908516,3.18945480908516,4.9999975
"3","Provinces","Female","0-4",17852,298127,0.943502574538181,2015,0,0.943502574538181,0.943502574538181,1,1,0.949118152674633,0.0508818473253666,0.0508818473253666,4.87279538168658,28.6636927262307,28.6636927262307
"3","Provinces","Female","5-9",32679,280025,0.895495420589439,2015,5,0.895495420589439,0.895495420589439,0.949118152674633,0.949118152674633,0.96392730835757,0.0360726916424303,0.0342372464536652,4.659997647239,23.7908973445441,25.0663179052059
"3","Provinces","Female","10-14",47745,301249,0.863192490415308,2015,10,0.863192490415308,0.863192490415308,0.914880906220968,0.914880906220968,0.914138473824345,0.0858615261756551,0.0785530708770987,4.37802185391209,19.1308996973051,20.9108087918543
"3","Provinces","Female","15-19",84782,317176,0.789077465804885,2015,15,0.789077465804885,0.789077465804885,0.83632783534387,0.83632783534387,0.802423709930644,0.197576290069356,0.165238550988977,3.7685427992469,14.752877843393,17.6400655579365
"3","Provinces","Female","20-24",147239,254148,0.633174467533826,2015,20,0.633174467533826,0.633174467533826,0.671089284354892,0.671089284354892,0.875025515503624,0.124974484496376,0.0838690373632944,3.14577382836623,10.9843350441461,16.3679189941248
"3","Provinces","Female","25-29",203055,252270,0.554043814857519,2015,25,0.554043814857519,0.554043814857519,0.587220246991598,0.587220246991598,0.907200109897512,0.0927998901024879,0.0544939743867761,2.79986629899105,7.83856121577987,13.3485881250481
"3","Provinces","Female","30-34",323557,326977,0.502628609726778,2015,30,0.502628609726778,0.502628609726778,0.532726272604822,0.532726272604822,0.92777614859714,0.0722238514028601,0.0384755431510102,2.56744250514658,5.03869491678882,9.45831879503818
"3","Provinces","Female","35-39",439086,383676,0.466326835707045,2015,35,0.466326835707045,0.466326835707045,0.494250729453812,0.494250729453812,0.999999,1e-06,4.94250729453812e-07,2.47125241164223,2.47125241164223,4.9999975
"3","Provinces","Male","0-4",18368,313444,0.944643352259713,2015,0,0.944643352259713,0.944643352259713,1,1,0.950814648324918,0.0491853516750815,0.0491853516750815,4.8770366208123,29.7636310362795,29.7636310362795
"3","Provinces","Male","5-9",35265,311084,0.898180736771291,2015,5,0.898180736771291,0.898180736771291,0.950814648324918,0.950814648324918,0.959109578656553,0.0408904213434474,0.0388792115895277,4.65687521265077,24.8865944154672,26.1739703519616
"3","Provinces","Male","10-14",52184,324470,0.861453748002145,2015,10,0.861453748002145,0.861453748002145,0.911935436735391,0.911935436735391,0.93684379407791,0.06315620592209,0.0575943822301115,4.41569122810168,20.2297192028165,22.1832800743397
"3","Provinces","Male","15-19",84364,352863,0.807047597700965,2015,15,0.807047597700965,0.807047597700965,0.854341054505279,0.854341054505279,0.878754956355986,0.121245043644014,0.103584618440366,4.01274372642548,15.8140279747148,18.5102049015684
"3","Provinces","Male","20-24",111805,272665,0.709197076494915,2015,20,0.709197076494915,0.709197076494915,0.750756436064913,0.750756436064913,0.846938677615956,0.153061322384044,0.114911772892427,3.4665027480935,11.8012842482893,15.7191915798227
"3","Provinces","Male","25-29",192500,289529,0.600646434135706,2015,25,0.600646434135706,0.600646434135706,0.635844663172486,0.635844663172486,0.892384765776635,0.107615234223365,0.068426572356984,3.00815688496997,8.3347815001958,13.1082039103862
"3","Provinces","Male","30-34",311272,359584,0.536007727440762,2015,30,0.536007727440762,0.536007727440762,0.567418090815502,0.567418090815502,0.918330652274147,0.081669347725853,0.0463406653647509,2.72123879066563,5.32662461522583,9.38747759622947
"3","Provinces","Male","35-39",426110,413073,0.492232325964658,2015,35,0.492232325964658,0.492232325964658,0.521077425450751,0.521077425450751,0.999999,1e-06,5.21077425450751e-07,2.60538582456019,2.60538582456019,4.9999975
"3","Provinces","Total","0-4",36220,611571,0.944086904572617,2015,0,0.944086904572617,0.944086904572617,1,1,0.95002548783733,0.0499745121626698,0.0499745121626698,4.87506371959333,29.217345269182,29.217345269182
"3","Provinces","Total","5-9",67944,591109,0.896906622077435,2015,5,0.896906622077435,0.896906622077435,0.95002548783733,0.95002548783733,0.961404408878028,0.0385955911219721,0.0366667952840217,4.6584604509766,24.3422815495887,25.6227668217642
"3","Provinces","Total","10-14",99929,625719,0.862289980817145,2015,10,0.862289980817145,0.862289980817145,0.913358692553309,0.913358692553309,0.925953183970992,0.0740468160290084,0.0676313030759905,4.39771520507657,19.6838210986121,21.5510305634533
"3","Provinces","Total","15-19",169146,670039,0.798440153243921,2015,15,0.798440153243921,0.798440153243921,0.845727389477318,0.845727389477318,0.839596439240865,0.160403560759135,0.135657684703689,3.88949273562737,15.2861058935355,18.074507322014
"3","Provinces","Total","20-24",259044,526813,0.670367509610527,2015,20,0.670367509610527,0.670367509610527,0.710069704773629,0.710069704773629,0.86222697297697,0.13777302702303,0.0978284526240124,3.30577739230811,11.3966131579082,16.0499921082275
"3","Provinces","Total","25-29",395555,541799,0.578008948593594,2015,25,0.578008948593594,0.578008948593594,0.612241252149616,0.612241252149616,0.898904494313195,0.101095505686805,0.0618948389883883,2.90646916327711,8.09083576560006,13.2151104441144
"3","Provinces","Total","30-34",634829,686561,0.519574841644026,2015,30,0.519574841644026,0.519574841644026,0.550346413161228,0.550346413161228,0.922692022779905,0.0773079772200952,0.0425461679718293,2.64536664587657,5.18436660232295,9.42018786411923
"3","Provinces","Total","35-39",865196,796749,0.479407561622075,2015,35,0.479407561622075,0.479407561622075,0.507800245189399,0.507800245189399,0.999999,1e-06,5.07800245189399e-07,2.53899995644638,2.53899995644638,4.9999975
"3","Rest Capital","Female","0-4",22235,314642,0.933996681281299,2015,0,0.933996681281299,0.933996681281299,1,1,0.943762415317128,0.0562375846828719,0.0562375846828719,4.85940603829282,34.5415098200889,34.5415098200889
"3","Rest Capital","Female","5-9",39819,296124,0.88147096382422,2015,5,0.88147096382422,0.88147096382422,0.943762415317128,0.943762415317128,0.978242725275107,0.021757274724893,0.0205336981450833,4.66747783122293,29.6821037817961,31.4508220501896
"3","Rest Capital","Female","10-14",44004,275543,0.86229255790228,2015,10,0.86229255790228,0.86229255790228,0.923228717172045,0.923228717172045,0.983008396041108,0.0169916039588923,0.0156871367256636,4.57692574404606,25.0146259505732,27.0947225593197
"3","Rest Capital","Female","15-19",55172,306946,0.847640824261705,2015,15,0.847640824261705,0.847640824261705,0.907541580446381,0.907541580446381,0.913710995870485,0.086289004129515,0.0783108591828444,4.3419307542748,20.4377002065271,22.5198499406216
"3","Rest Capital","Female","20-24",78941,271128,0.774498741676641,2015,20,0.774498741676641,0.774498741676641,0.829230721263537,0.829230721263537,0.966313772115674,0.0336862278843256,0.0279336550451672,4.07631946870477,16.0957694522523,19.410483764671
"3","Rest Capital","Female","25-29",75214,221872,0.746827517957763,2015,25,0.746827517957763,0.748408800568398,0.80129706621837,0.80129706621837,0.999999,1e-06,8.0129706621837e-07,4.00648332784918,12.0194499835475,14.9999925
"3","Rest Capital","Female","30-34",73911,209018,0.738764849131761,2015,30,0.738764849131761,0.748408800568398,0.80129706621837,0.80129706621837,0.999999,1e-06,8.0129706621837e-07,4.00648332784918,8.01296665569837,9.999995
"3","Rest Capital","Female","35-39",58245,184073,0.75963403461567,2015,35,0.75963403461567,0.748408800568398,0.80129706621837,0.80129706621837,0.999999,1e-06,8.0129706621837e-07,4.00648332784918,4.00648332784918,4.9999975
"3","Rest Capital","Male","0-4",24973,339795,0.931537305904027,2015,0,0.931537305904027,0.931537305904027,1,1,0.945325690841157,0.054674309158843,0.054674309158843,4.86331422710289,34.9229442182086,34.9229442182086
"3","Rest Capital","Male","5-9",41758,307992,0.880606147248034,2015,5,0.880606147248034,0.880606147248034,0.945325690841157,0.945325690841157,0.989315615813625,0.0106843841863752,0.0101002228621975,4.70137789705029,30.0596299911057,31.7981731400513
"3","Rest Capital","Male","10-14",45046,304683,0.871197412853953,2015,10,0.871197412853953,0.871197412853953,0.93522546797896,0.93522546797896,0.970147247820994,0.0298527521790056,0.0279190541270704,4.60632970457712,25.3582520940554,27.1145867625431
"3","Rest Capital","Male","15-19",58772,320867,0.845189772389033,2015,15,0.845189772389033,0.845189772389033,0.907306413851889,0.907306413851889,0.915824306065297,0.0841756939347031,0.0763731469973897,4.34559920176597,20.7519223894783,22.8720111228773
"3","Rest Capital","Male","20-24",71260,244113,0.774045336791672,2015,20,0.774045336791672,0.774045336791672,0.830933266854499,0.830933266854499,0.98539776095494,0.0146022390450604,0.0121334861931024,4.12433261878974,16.4063231877123,19.7444534262282
"3","Rest Capital","Male","25-29",76683,239457,0.757439741886506,2015,25,0.757439741886506,0.762742541752126,0.818799780661397,0.818799780661397,0.999999,1e-06,8.18799780661397e-07,4.09399685630753,12.2819905689226,14.9999925
"3","Rest Capital","Male","30-34",68503,220050,0.762598205528967,2015,30,0.762598205528967,0.762742541752126,0.818799780661397,0.818799780661397,0.999999,1e-06,8.18799780661397e-07,4.09399685630753,8.18799371261507,9.999995
"3","Rest Capital","Male","35-39",58183,192811,0.768189677840905,2015,35,0.768189677840905,0.762742541752126,0.818799780661397,0.818799780661397,0.999999,1e-06,8.18799780661397e-07,4.09399685630753,4.09399685630753,4.9999975
"3","Rest Capital","Total","0-4",47208,654437,0.932718112435776,2015,0,0.932718112435776,0.932718112435776,1,1,0.94458318851994,0.0554168114800604,0.0554168114800604,4.86145797129985,34.7368377389619,34.7368377389619
"3","Rest Capital","Total","5-9",81577,604116,0.881029848634885,2015,5,0.881029848634885,0.881029848634885,0.94458318851994,0.94458318851994,0.984014078050725,0.0159859219492747,0.0151000331262768,4.68516585978401,29.8753797676621,31.6281087052519
"3","Rest Capital","Total","10-14",89050,580226,0.866945774239626,2015,10,0.866945774239626,0.866945774239626,0.929483155393663,0.929483155393663,0.976285224977445,0.0237147750225548,0.0220424839174151,4.59230956717478,25.1902139078781,27.1013129842136
"3","Rest Capital","Total","15-19",113944,627813,0.846386350246779,2015,15,0.846386350246779,0.846386350246779,0.907440671476248,0.907440671476248,0.914811373345108,0.0851886266548921,0.0773036245738547,4.3439442959466,20.5979043407033,22.6988992097898
"3","Rest Capital","Total","20-24",150201,515241,0.774283859449809,2015,20,0.774283859449809,0.774283859449809,0.830137046902393,0.830137046902393,0.975991928558945,0.0240080714410547,0.0199299895278988,4.10086026069222,16.2539600447567,19.5798514298421
"3","Rest Capital","Total","25-29",151897,461329,0.752298500063598,2015,25,0.752298500063598,0.755694797236483,0.810207057374494,0.810207057374494,0.999999,1e-06,8.10207057374494e-07,4.05103326135483,12.1530997840645,14.9999925
"3","Rest Capital","Total","30-34",142414,429068,0.750798800312171,2015,30,0.750798800312171,0.755694797236483,0.810207057374494,0.810207057374494,0.999999,1e-06,8.10207057374494e-07,4.05103326135483,8.10206652270966,9.999995
"3","Rest Capital","Total","35-39",116428,376884,0.763987091333679,2015,35,0.763987091333679,0.755694797236483,0.810207057374494,0.810207057374494,0.999999,1e-06,8.10207057374494e-07,4.05103326135483,4.05103326135483,4.9999975
"3","Seoul","Female","0-4",34846,172538,0.831973537013463,2015,0,0.831973537013463,0.831973537013463,1,1,0.859455236632409,0.140544763367591,0.140544763367591,4.64863809158102,29.8039338526674,29.8039338526674
"3","Seoul","Female","5-9",60179,151008,0.715044013125808,2015,5,0.715044013125808,0.715044013125808,0.859455236632409,0.859455236632409,0.936858967671369,0.0631410323286307,0.0542668908812178,4.161608955959,25.1552957610864,29.2688841592867
"3","Seoul","Female","10-14",77600,157477,0.669895395976637,2015,10,0.669895395976637,0.669895395976637,0.805188345751191,0.805188345751191,0.977758639086917,0.0222413609130827,0.0179084846008603,3.9811705172538,20.9936868051274,26.0730137438111
"3","Seoul","Female","15-19",102914,195384,0.654996010700709,2015,15,0.654996010700709,0.654996010700709,0.787279861150331,0.787279861150331,0.922853706584079,0.0771462934159209,0.0607357231687489,3.78455999782978,17.0125162878735,21.6092359621848
"3","Seoul","Female","20-24",135946,207756,0.604465496272934,2015,20,0.604465496272934,0.604465496272934,0.726544137981582,0.726544137981582,0.976743383205987,0.0232566167940135,0.0168969586009745,3.59047829340547,13.2279562900438,18.2066795374503
"3","Seoul","Female","25-29",138348,199422,0.590407673860911,2015,25,0.590407673860911,0.590407673860911,0.709647179380607,0.709647179380607,0.928618500539515,0.0713814994604847,0.0506556797520913,3.42159669752281,9.6374779966383,13.5806613154583
"3","Seoul","Female","30-34",185441,225066,0.548263488807743,2015,30,0.548263488807743,0.548263488807743,0.658991499628516,0.658991499628516,0.924322306720868,0.0756776932791319,0.049870956582442,3.17028010668647,6.21588129911549,9.43241498960074
