"org_region5","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex","year"
"Seoul","Total","85+",4951,8669,0.636490455212922,0.76781958362257,0.999999,1e-06,0.572945887891514,5.72945887891514e-07,2.86472800709285,2.86472800709285,4.9999975,2010
"Metros","Female","0-4",18412,195758,0.914030910024747,1,0.953387737217899,0.0466122627821012,1,0.0466122627821012,4.88346934304475,61.5016144870672,61.5016144870672,2015
"Metros","Female","5-9",27785,188316,0.87142586105571,0.953387737217899,0.969048601315846,0.0309513986841539,0.953387737217899,0.0295086839552145,4.69316697620146,56.6181451440224,59.3862737413018,2015
"Metros","Female","10-14",37574,203988,0.844454011806493,0.923879053262684,0.962400387044278,0.037599612955722,0.923879053262684,0.0347374948205758,4.53255152926198,51.924978167821,56.203220523777,2015
"Metros","Female","15-19",56722,246123,0.812702867803662,0.889141558442109,0.88007243877463,0.11992756122537,0.889141558442109,0.106632578688087,4.17912634549033,47.392426638559,53.3013288925519,2015
"Metros","Female","20-24",92160,231478,0.715237394867105,0.782508979754022,0.892103559593616,0.107896440406384,0.782508979754022,0.0844299335014903,3.70147006501638,43.2133002930687,55.2240311755305,2015
"Metros","Female","25-29",113563,200204,0.638065825915409,0.698079046252531,0.91047903996116,0.08952096003884,0.698079046252531,0.0624927064035244,3.33416346525385,39.5118302280523,56.6007967724601,2015
"Metros","Female","30-34",160334,222275,0.580945560611486,0.635586339849007,0.999999,1e-06,0.635586339849007,6.35586339849007e-07,3.17793011027919,36.1776667627984,56.920145218025,2015
"Metros","Female","35-39",155725,217912,0.583218471404063,0.638073029049174,0.999999,1e-06,0.635585704262667,6.35585704262667e-07,3.17792693234908,32.9997366525193,51.9201996382246,2015
"Metros","Female","40-44",150971,216670,0.589352112522814,0.64478356919774,0.999999,1e-06,0.635585068676963,6.35585068676963e-07,3.17792375442214,29.8218097201702,46.9202490584737,2015
"Metros","Female","45-49",125425,182999,0.593335797473608,0.649141939256238,0.972354121754517,0.0276458782454829,0.635584433091894,0.0175712898519828,3.13399394082951,26.643885965748,41.9202934787671,2015
"Metros","Female","50-54",117320,159988,0.576932508257966,0.631195840239523,0.976671775913089,0.023328224086911,0.618013143239911,0.0144171490941569,3.05402284346416,23.5098920249185,38.0410874462455,2015
"Metros","Female","55-59",111295,143661,0.5634736974223,0.616471162235689,0.979607394254688,0.0203926057453123,0.603595994145754,0.0123088951380642,2.98720773288361,20.4558691814544,33.8900015570924,2015
"Metros","Female","60-64",80329,98970,0.551983000462914,0.603899708870862,0.999999,1e-06,0.59128709900769,5.9128709900769e-07,2.9564340168207,17.4686614485707,29.5434510204721,2015
"Metros","Female","65-69",49524,69037,0.582290972579516,0.637058294411237,0.999999,1e-06,0.591286507720591,5.91286507720591e-07,2.95643106038669,14.51222743175,24.5434780639502,2015
"Metros","Female","70-74",33783,54023,0.615254082864497,0.673121746886918,0.992942803095226,0.00705719690477402,0.591285916434083,0.00417282113929508,2.94599752932218,11.5557963713634,19.5435001074503,2015
"Metros","Female","75-79",25744,40421,0.610912113655256,0.668371394178251,0.999999,1e-06,0.587113095294788,5.87113095294788e-07,2.9355640086912,8.60979884204118,14.6646343115856,2015
"Metros","Female","80-84",13235,28346,0.681705586686227,0.745823340556142,0.955286515259782,0.0447134847402184,0.587112508181693,0.0262518461753735,2.86993292547003,5.67423483334997,9.66464647623207,2015
"Metros","Female","85+",8063,15055,0.651224154338611,0.712474979999286,0.999999,1e-06,0.56086066200632,5.6086066200632e-07,2.80430190787994,2.80430190787994,4.9999975,2015
"Metros","Male","0-4",19621,211675,0.915169306862203,1,0.940079457093733,0.0599205429062675,1,0.0599205429062675,4.85019864273433,62.9727760368936,62.9727760368936,2015
"Metros","Male","5-9",32566,200601,0.860331865143867,0.940079457093733,0.967490262757732,0.0325097372422684,0.940079457093733,0.0305617361369715,4.62399294512623,58.1225773941593,61.8273029535673,2015
"Metros","Male","10-14",44703,221962,0.832362702266889,0.909517720956761,0.989494428263049,0.0105055717369508,0.909517720956761,0.00955500366353922,4.52370109562496,53.4985844490331,58.8208269243568,2015
"Metros","Male","15-19",57223,267204,0.823618256187062,0.899962717293222,0.892204165496529,0.107795834503471,0.899962717293222,0.0970122321326339,4.25728300613452,48.9748833534081,54.4187913702778,2015
"Metros","Male","20-24",81004,224482,0.734835638949084,0.802950485160588,0.902071319472284,0.0979286805277161,0.802950485160588,0.0786318815408658,3.81817272195077,44.7176003472736,55.691603870605,2015
"Metros","Male","25-29",114375,224890,0.662874154422059,0.724318603619722,0.889247024224456,0.110752975775544,0.724318603619722,0.080220440760471,3.42104191619743,40.8994276253228,56.4660736600321,2015
"Metros","Male","30-34",163934,235378,0.589458869255119,0.644098162859251,0.990121188617389,0.00987881138261137,0.644098162859251,0.00636292426277304,3.20458350363932,37.4783857091254,58.187381784716,2015
"Metros","Male","35-39",159037,222929,0.58363571626794,0.637735238596478,0.999999,1e-06,0.637735238596478,6.37735238596478e-07,3.18867459864429,34.2738022054861,53.7429957311369,2015
"Metros","Male","40-44",147887,212977,0.590186330584375,0.644893055480542,0.999999,1e-06,0.637734600861239,6.37734600861239e-07,3.18867140996969,31.0851276068418,48.7430469741839,2015
"Metros","Male","45-49",119435,186033,0.609009781711996,0.665461327369117,0.999115074114175,0.000884925885824561,0.637733963126638,0.000564347292240249,3.18725894740259,27.8964561968721,43.7430932172771,2015
"Metros","Male","50-54",98746,153460,0.608470853191439,0.664872443414513,0.999999,1e-06,0.637169615834398,6.37169615834398e-07,3.18584648624795,24.7091972494695,38.779622623894,2015
"Metros","Male","55-59",88448,145374,0.62172934967625,0.679359922819028,0.962453708438596,0.0375462915614043,0.637168978664782,0.0239233322468301,3.12603656270684,21.5233507632215,33.7796589035529,2015
"Metros","Male","60-64",66725,99417,0.598385718241023,0.653852477081732,0.999999,1e-06,0.613245646417952,6.13245646417952e-07,3.06622669897565,18.3973142005147,29.9999100001375,2015
"Metros","Male","65-69",39459,63460,0.616601404988389,0.673756648485624,0.999999,1e-06,0.613245033172306,6.13245033172306e-07,3.06622363274895,15.3310875015391,24.999937500075,2015
"Metros","Male","70-74",26280,45225,0.632473253618628,0.691099722069088,0.999999,1e-06,0.613244419927273,6.13244419927273e-07,3.06622056652531,12.2648638687901,19.999960000035,2015
"Metros","Male","75-79",17777,30702,0.633305142432806,0.692008721975379,0.999999,1e-06,0.613243806682853,6.13243806682853e-07,3.06621750030475,9.19864330226481,14.9999775000125,2015
"Metros","Male","80-84",6881,16196,0.701824327252243,0.766879223319403,0.999999,1e-06,0.613243193439046,6.13243193439046e-07,3.06621443408725,6.13242580196006,9.9999900000025,2015
"Metros","Male","85+",2583,6399,0.712424849699399,0.778462350471582,0.999999,1e-06,0.613242580195853,6.13242580195853e-07,3.06621136787281,3.06621136787281,4.9999975,2015
"Metros","Total","0-4",38033,407433,0.914621991352875,1,0.946476426014289,0.0535235739857107,1,0.0535235739857107,4.86619106503572,62.4804007492995,62.4804007492995,2015
"Metros","Total","5-9",60351,388917,0.865668153529742,0.946476426014289,0.968165155299776,0.031834844700224,0.946476426014289,0.030130930034588,4.65705480498498,57.6142096842638,60.8723134572757,2015
"Metros","Total","10-14",82277,425950,0.838109742300193,0.916345495979701,0.976421462263474,0.023578537736526,0.916345495979701,0.021606086856653,4.52771226275687,52.9571548792788,57.791690046624,2015
"Metros","Total","15-19",113945,513327,0.818348340114017,0.894739409123048,0.885629931780074,0.114370068219926,0.894739409123048,0.10233140726046,4.21786852746409,48.429442616522,54.1268688097562,2015
"Metros","Total","20-24",173164,455960,0.724753784627514,0.792408001862589,0.898173050645433,0.101826949354567,0.792408001862589,0.0806884894738154,3.7603187856284,44.2115740890579,55.7939520867239,2015
"Metros","Total","25-29",227938,425094,0.650954317705717,0.711719512388773,0.899130902899355,0.100869097100645,0.711719512388773,0.0717905046035669,3.37912130043495,40.4512553034295,56.8359509600366,2015
"Metros","Total","30-34",324268,457653,0.585293143424975,0.639929007785206,0.996815698307557,0.00318430169244277,0.639929007785206,0.00203772702253366,3.1945507213697,37.0721340029945,57.9316354657857,2015
"Metros","Total","35-39",314762,440841,0.583429393477792,0.637891280762673,0.999999,1e-06,0.637891280762673,6.37891280762673e-07,3.18945480908516,33.8775832816248,53.1087103763517,2015
"Metros","Total","40-44",298858,429647,0.58976534134975,0.644818675830647,0.999999,1e-06,0.637890642871392,6.37890642871392e-07,3.18945161963035,30.6881284725397,48.1087609851127,2015
"Metros","Total","45-49",244860,369032,0.601135053071224,0.657249725847995,0.984727356190694,0.0152726438093065,0.637890004980749,0.00974226683558772,3.16509435781478,27.4986768529093,43.1088065939193,2015
"Metros","Total","50-54",216066,313448,0.591954131524379,0.647211784891354,0.998966051910899,0.00103394808910062,0.628147738145161,0.000649472153528068,3.13911501034199,24.3335824950945,38.7386294933552,2015
"Metros","Total","55-59",199743,289035,0.591342081681254,0.646542601503122,0.971181815597705,0.0288181844022946,0.627498265991633,0.018083360741467,3.0922829281045,21.1944674847526,33.776137136027,2015
"Metros","Total","60-64",147054,198387,0.574300676526527,0.627910417589066,0.999999,1e-06,0.609414905250166,6.09414905250166e-07,3.04707300271357,18.102184556648,29.704203820248,2015
"Metros","Total","65-69",88983,132497,0.598234603575944,0.654078525589634,0.999999,1e-06,0.609414295835261,6.09414295835261e-07,3.04706995564056,15.0551115539345,24.704231024479,2015
"Metros","Total","70-74",60063,99248,0.622982719335137,0.681136825076383,0.995824338620298,0.00417566137970204,0.609413686420965,0.00254470519464988,3.0407066691182,12.0080415982939,19.7042532287322,2015
"Metros","Total","75-79",43521,71123,0.620381354453787,0.678292628341619,0.999999,1e-06,0.606868981226315,6.06868981226315e-07,3.03434338895912,8.96733492917572,14.776393598261,2015
"Metros","Total","80-84",20116,44542,0.688886139379504,0.753192188568011,0.970187773351512,0.0298122266484879,0.606868374357334,0.0180920975221403,2.98911162798132,5.9329915402166,9.77640587466691,2015
"Metros","Total","85+",10646,21454,0.668348909657321,0.730737852332551,0.999999,1e-06,0.588776276835194,5.88776276835194e-07,2.94387991223528,2.94387991223528,4.9999975,2015
"Provinces","Female","0-4",17852,298127,0.943502574538181,1,0.949118152674633,0.0508818473253666,1,0.0508818473253666,4.87279538168658,49.5966026630395,49.5966026630395,2015
"Provinces","Female","5-9",32679,280025,0.895495420589439,0.949118152674633,0.96392730835757,0.0360726916424303,0.949118152674633,0.0342372464536652,4.659997647239,44.7238072813529,47.1214328324881,2015
"Provinces","Female","10-14",47745,301249,0.863192490415308,0.914880906220968,0.914138473824345,0.0858615261756551,0.914880906220968,0.0785530708770987,4.37802185391209,40.0638096341139,43.7912840476719,2015
"Provinces","Female","15-19",84782,317176,0.789077465804885,0.83632783534387,0.802423709930644,0.197576290069356,0.83632783534387,0.165238550988977,3.7685427992469,35.6857877802018,42.6696162343192,2015
"Provinces","Female","20-24",147239,254148,0.633174467533826,0.671089284354892,0.875025515503624,0.124974484496376,0.671089284354892,0.0838690373632944,3.14577382836623,31.9172449809549,47.5603555667507,2015
"Provinces","Female","25-29",203055,252270,0.554043814857519,0.587220246991598,0.907200109897512,0.0927998901024879,0.587220246991598,0.0544939743867761,2.79986629899105,28.7714711525887,48.996047564757,2015
"Provinces","Female","30-34",323557,326977,0.502628609726778,0.532726272604822,0.92777614859714,0.0722238514028601,0.532726272604822,0.0384755431510102,2.56744250514658,25.9716048535977,48.7522508071673,2015
"Provinces","Female","35-39",439086,383676,0.466326835707045,0.494250729453812,0.944963580513783,0.0550364194862172,0.494250729453812,0.0272017904775888,2.40324917107509,23.4041623484511,47.3528129625921,2015
"Provinces","Female","40-44",582733,459093,0.440661876359392,0.467048938976223,0.907470937700371,0.0925290622996292,0.467048938976223,0.0432156003715066,2.22720569395235,21.000913177376,44.9651234052908,2015
"Provinces","Female","45-49",748041,498461,0.399887846148662,0.423833338604716,0.987788991020108,0.0122110089798925,0.423833338604716,0.00517543270367999,2.10622811126438,18.7737074834236,44.2950230041548,2015
"Provinces","Female","50-54",788293,514681,0.395004812068391,0.418657905901036,0.999999,1e-06,0.418657905901036,4.18657905901036e-07,2.09328848286042,16.6674793721593,39.8116914483855,2015
"Provinces","Female","55-59",751595,510003,0.404251592028523,0.428458387860142,0.999999,1e-06,0.41865748724313,4.1865748724313e-07,2.09328638957193,14.5741908892988,34.8117287601142,2015
"Provinces","Female","60-64",561443,396281,0.413773696806178,0.438550681230212,0.999999,1e-06,0.418657068585643,4.18657068585643e-07,2.09328429628554,12.4809044997269,29.8117610718753,2015
"Provinces","Female","65-69",425777,332460,0.438464490653978,0.46471997267055,0.999999,1e-06,0.418656649928574,4.18656649928574e-07,2.09328220300125,10.3876202034414,24.8117883836637,2015
"Provinces","Female","70-74",327876,317192,0.491718702524385,0.521163074478168,0.999999,1e-06,0.418656231271924,4.18656231271924e-07,2.09328010971904,8.29433800044012,19.8118106954744,2015
"Provinces","Female","75-79",247673,302613,0.549919496407323,0.582848962204998,0.999999,1e-06,0.418655812615693,4.18655812615693e-07,2.09327801643893,6.20105789072107,14.8118280073024,2015
"Provinces","Female","80-84",148782,217543,0.593852453422507,0.629412647562919,0.974912367523153,0.0250876324768471,0.41865539395988,0.0105030726581151,2.06701928815411,4.10777987428214,9.81184031914273,2015
"Provinces","Female","85+",95449,131246,0.57895410132557,0.613622174384582,0.999999,1e-06,0.408152321301765,4.08152321301765e-07,2.04076058612802,2.04076058612802,4.9999975,2015
"Provinces","Male","0-4",18368,313444,0.944643352259713,1,0.950814648324918,0.0491853516750815,1,0.0491853516750815,4.8770366208123,51.8929729279967,51.8929729279967,2015
"Provinces","Male","5-9",35265,311084,0.898180736771291,0.950814648324918,0.959109578656553,0.0408904213434474,0.950814648324918,0.0388792115895277,4.65687521265077,47.0159363071844,49.4480563483261,2015
"Provinces","Male","10-14",52184,324470,0.861453748002145,0.911935436735391,0.93684379407791,0.06315620592209,0.911935436735391,0.0575943822301115,4.41569122810168,42.3590610945336,46.449627230381,2015
"Provinces","Male","15-19",84364,352863,0.807047597700965,0.854341054505279,0.878754956355986,0.121245043644014,0.854341054505279,0.103584618440366,4.01274372642548,37.9433698664319,44.4124388806338,2015
"Provinces","Male","20-24",111805,272665,0.709197076494915,0.750756436064913,0.846938677615956,0.153061322384044,0.750756436064913,0.114911772892427,3.4665027480935,33.9306261400065,45.1952517621476,2015
"Provinces","Male","25-29",192500,289529,0.600646434135706,0.635844663172486,0.892384765776635,0.107615234223365,0.635844663172486,0.068426572356984,3.00815688496997,30.464123391913,47.9112669435883,2015
"Provinces","Male","30-34",311272,359584,0.536007727440762,0.567418090815502,0.918330652274147,0.081669347725853,0.567418090815502,0.0463406653647509,2.72123879066563,27.455966506943,48.3875416581851,2015
"Provinces","Male","35-39",426110,413073,0.492232325964658,0.521077425450751,0.94251323579814,0.0574867642018597,0.521077425450751,0.0299550550877995,2.53049948953426,24.7347277162773,47.468430809262,2015
"Provinces","Male","40-44",575833,498353,0.463935482309395,0.491122370362952,0.941422918894336,0.0585770811056642,0.491122370362952,0.0287685149215567,2.38369056451087,22.2042282267431,45.2111929056166,2015
"Provinces","Male","45-49",705568,547126,0.436759495934362,0.462353855441395,0.949856813373332,0.0501431866266684,0.462353855441395,0.0231838956609575,2.25380953805458,19.8205376622322,42.8687625916089,2015
"Provinces","Male","50-54",778787,552152,0.414858983018756,0.439169959780437,0.999999,1e-06,0.439169959780437,4.39169959780437e-07,2.19584870097729,17.5667281241776,39.99984000035,2015
"Provinces","Male","55-59",710095,526003,0.42553503039403,0.450471629717283,0.999999,1e-06,0.439169520610478,4.39169520610478e-07,2.19584650512859,15.3708794232004,34.9998775002275,2015
"Provinces","Male","60-64",520138,396363,0.432474159875439,0.457817396206625,0.999999,1e-06,0.439169081440957,4.39169081440957e-07,2.19584430928208,13.1750329180718,29.9999100001375,2015
"Provinces","Male","65-69",381821,308551,0.446934406378011,0.473125021532077,0.999999,1e-06,0.439168642271876,4.39168642271876e-07,2.19584211343777,10.9791886087897,24.999937500075,2015
"Provinces","Male","70-74",286746,248360,0.464132340134478,0.491330764170638,0.999999,1e-06,0.439168203103233,4.39168203103233e-07,2.19583991759566,8.78334649535191,19.999960000035,2015
"Provinces","Male","75-79",177581,204579,0.535322901402554,0.566693133574687,0.999999,1e-06,0.43916776393503,4.3916776393503e-07,2.19583772175574,6.58750657775625,14.9999775000125,2015
"Provinces","Male","80-84",89068,113531,0.560372953469662,0.593211133206172,0.999999,1e-06,0.439167324767266,4.39167324767266e-07,2.19583552591802,4.39166885600051,9.9999900000025,2015
"Provinces","Male","85+",32304,49795,0.606523830984543,0.642066478881852,0.999999,1e-06,0.439166885599941,4.39166885599941e-07,2.19583333008249,2.19583333008249,4.9999975,2015
"Provinces","Total","0-4",36220,611571,0.944086904572617,1,0.95002548783733,0.0499745121626698,1,0.0499745121626698,4.87506371959333,50.7934654519277,50.7934654519277,2015
"Provinces","Total","5-9",67944,591109,0.896906622077435,0.95002548783733,0.961404408878028,0.0385955911219721,0.95002548783733,0.0366667952840217,4.6584604509766,45.9184017323343,48.3338629544188,2015
"Provinces","Total","10-14",99929,625719,0.862289980817145,0.913358692553309,0.925953183970992,0.0740468160290084,0.913358692553309,0.0676313030759905,4.39771520507657,41.2599412813577,45.1738639132179,2015
"Provinces","Total","15-19",169146,670039,0.798440153243921,0.845727389477318,0.839596439240865,0.160403560759135,0.845727389477318,0.135657684703689,3.88949273562737,36.8622260762812,43.5864163026138,2015
"Provinces","Total","20-24",259044,526813,0.670367509610527,0.710069704773629,0.86222697297697,0.13777302702303,0.710069704773629,0.0978284526240124,3.30577739230811,32.9727333406538,46.4359106141073,2015
"Provinces","Total","25-29",395555,541799,0.578008948593594,0.612241252149616,0.898904494313195,0.101095505686805,0.612241252149616,0.0618948389883883,2.90646916327711,29.6669559483457,48.456316597719,2015
"Provinces","Total","30-34",634829,686561,0.519574841644026,0.550346413161228,0.922692022779905,0.0773079772200952,0.550346413161228,0.0425461679718293,2.64536664587657,26.7604867850686,48.6248045687343,2015
"Provinces","Total","35-39",865196,796749,0.479407561622075,0.507800245189399,0.94382457900351,0.0561754209964898,0.507800245189399,0.0285258925556352,2.46768649455791,24.115120139192,47.4893826216992,2015
"Provinces","Total","40-44",1158566,957446,0.452476640019055,0.479274352633764,0.924620876703301,0.0753791232966987,0.479274352633764,0.0361272805201259,2.3060535618685,21.6474336446341,45.1671021528163,2015
"Provinces","Total","45-49",1453609,1045587,0.418369347582182,0.443147072113638,0.9681332979131,0.0318667020869002,0.443147072113638,0.0141216357277274,2.18043127124887,19.3413800827656,43.6455102603179,2015
"Provinces","Total","50-54",1567080,1066833,0.40503729622049,0.42902543638591,0.999999,1e-06,0.42902543638591,4.2902543638591e-07,2.14512610936596,17.1609488115167,39.99984000035,2015
"Provinces","Total","55-59",1461690,1036006,0.414784665547769,0.439350089000058,0.999999,1e-06,0.429025007360474,4.29025007360474e-07,2.14512396423985,15.0158227021508,34.9998775002275,2015
"Provinces","Total","60-64",1081581,792644,0.422918272886126,0.44796540534325,0.999999,1e-06,0.429024578335467,4.29024578335466e-07,2.14512181911589,12.8706987379109,29.9999100001375,2015
"Provinces","Total","65-69",807598,641011,0.442501047556656,0.468707960478463,0.999999,1e-06,0.429024149310888,4.29024149310888e-07,2.14511967399407,10.725576918795,24.999937500075,2015
"Provinces","Total","70-74",614622,565552,0.479210692660574,0.507591716757802,0.999999,1e-06,0.429023720286739,4.29023720286739e-07,2.14511752887439,8.58045724480098,19.999960000035,2015
"Provinces","Total","75-79",425254,507192,0.543937128798879,0.576151545121915,0.999999,1e-06,0.429023291263019,4.29023291263019e-07,2.14511538375687,6.43533971592659,14.9999775000125,2015
"Provinces","Total","80-84",237850,331074,0.581930099626664,0.616394631477385,0.999999,1e-06,0.429022862239727,4.29022862239727e-07,2.14511323864148,4.29022433216972,9.9999900000025,2015
"Provinces","Total","85+",127753,181041,0.586284059923444,0.621006452990524,0.999999,1e-06,0.429022433216865,4.29022433216865e-07,2.14511109352824,2.14511109352824,4.9999975,2015
"Rest Capital","Female","0-4",22235,314642,0.933996681281299,1,0.943762415317128,0.0562375846828719,1,0.0562375846828719,4.85940603829282,70.079581190469,70.079581190469,2015
"Rest Capital","Female","5-9",39819,296124,0.88147096382422,0.943762415317128,0.978242725275107,0.021757274724893,0.943762415317128,0.0205336981450833,4.66747783122293,65.2201751521762,69.1065612421751,2015
"Rest Capital","Female","10-14",44004,275543,0.86229255790228,0.923228717172045,0.983008396041108,0.0169916039588923,0.923228717172045,0.0156871367256636,4.57692574404606,60.5526973209533,65.5879699089443,2015
"Rest Capital","Female","15-19",55172,306946,0.847640824261705,0.907541580446381,0.913710995870485,0.086289004129515,0.907541580446381,0.0783108591828444,4.3419307542748,55.9757715769072,61.6784649683766,2015
"Rest Capital","Female","20-24",78941,271128,0.774498741676641,0.829230721263537,0.964272086925571,0.0357279130744292,0.829230721263537,0.0296266831279499,4.07208689849781,51.6338408226324,62.2671585827833,2015
"Rest Capital","Female","25-29",75214,221872,0.746827517957763,0.799604038135587,0.989204108536266,0.0107958914637343,0.799604038135587,0.00863243840967544,3.97643909465375,47.5617539241346,59.4816329780337,2015
"Rest Capital","Female","30-34",73911,209018,0.738764849131761,0.790971599725911,0.999999,1e-06,0.790971599725911,7.90971599725911e-07,3.95485602120056,43.5853148294809,55.1035142659788,2015
"Rest Capital","Female","35-39",58245,184073,0.75963403461567,0.81331556079361,0.995412125224579,0.00458787477542089,0.790970808754312,0.00362887502157816,3.94578185621761,39.6304588082803,50.1035668695457,2015
"Rest Capital","Female","40-44",59050,183106,0.756148928789706,0.809584170847788,0.981811931718166,0.0181880682818339,0.787341933732734,0.0143202288518821,3.90090909653396,35.6846769520627,45.322972679588,2015
"Rest Capital","Female","45-49",60895,175495,0.742396040441643,0.794859398668517,0.960004861614943,0.0399951383850566,0.773021704880851,0.0309171100613621,3.78781574925085,31.7837678555287,41.1162683464725,2015
"Rest Capital","Female","50-54",68209,169208,0.712703808067662,0.763068887022106,0.976512489731004,0.0234875102689955,0.742104594819489,0.0174301892914915,3.66694750086872,27.9959521062779,37.7250758204612,2015
"Rest Capital","Female","55-59",67409,154305,0.69596417005692,0.745146298702224,0.957336451555823,0.0426635484441772,0.724674405527998,0.030917181606499,3.54607907362374,24.3290046054092,33.5723249225051,2015
"Rest Capital","Female","60-64",49310,98445,0.666271868972285,0.713355713489542,0.999999,1e-06,0.693757223921499,6.93757223921499e-07,3.46878438521443,20.7829255317854,29.9570581972594,2015
"Rest Capital","Female","65-69",37099,75436,0.670333673968099,0.717704556560635,0.999999,1e-06,0.693756530164275,6.93756530164275e-07,3.46878091643005,17.314141146571,24.957085654345,2015
"Rest Capital","Female","70-74",29567,64959,0.687207752364429,0.735771085847635,0.999999,1e-06,0.693755836407745,6.93755836407745e-07,3.46877744764913,13.8453602301409,19.9571081114531,2015
"Rest Capital","Female","75-79",24163,59725,0.711961186343696,0.762273785991398,0.999999,1e-06,0.693755142651908,6.93755142651908e-07,3.46877397887168,10.3765827824918,14.9571255685787,2015
"Rest Capital","Female","80-84",13581,37107,0.732066761363636,0.783800174064167,0.994285401524028,0.00571459847597167,0.693754448896766,0.00396452811636402,3.45886092419292,6.90780880362012,9.95713802571671,2015
"Rest Capital","Female","85+",8711,23301,0.727883293764838,0.779321070783994,0.999999,1e-06,0.689789920780401,6.89789920780401e-07,3.4489478794272,3.4489478794272,4.9999975,2015
"Rest Capital","Male","0-4",24973,339795,0.931537305904027,1,0.945325690841157,0.054674309158843,1,0.054674309158843,4.86331422710289,71.9485214626679,71.9485214626679,2015
"Rest Capital","Male","5-9",41758,307992,0.880606147248034,0.945325690841157,0.989315615813625,0.0106843841863752,0.945325690841157,0.0101002228621975,4.70137789705029,67.085207235565,70.9651793932228,2015
"Rest Capital","Male","10-14",45046,304683,0.871197412853953,0.93522546797896,0.970147247820994,0.0298527521790056,0.93522546797896,0.0279190541270704,4.60632970457712,62.3838293385147,66.7045877967025,2015
"Rest Capital","Male","15-19",58772,320867,0.845189772389033,0.907306413851889,0.915824306065297,0.0841756939347031,0.907306413851889,0.0763731469973897,4.34559920176597,57.7774996339376,63.6802504113779,2015
"Rest Capital","Male","20-24",71260,244113,0.774045336791672,0.830933266854499,0.978546999618918,0.0214530003810816,0.830933266854499,0.0178260116904829,4.11010130504629,53.4319004321716,64.3034796698394,2015
"Rest Capital","Male","25-29",76683,239457,0.757439741886506,0.813107255164016,0.999999,1e-06,0.813107255164016,8.13107255164016e-07,4.06553424305194,49.3217991271253,60.6584172184964,2015
"Rest Capital","Male","30-34",68503,220050,0.762598205528967,0.818644836546713,0.999999,1e-06,0.813106442056761,8.13106442056761e-07,4.0655301775177,45.2562648840733,55.6584753769717,2015
"Rest Capital","Male","35-39",58183,192811,0.768189677840905,0.824647250273462,0.999999,1e-06,0.813105628950319,8.13105628950319e-07,4.06552611198752,41.1907347065556,50.6585285355003,2015
"Rest Capital","Male","40-44",50731,196090,0.794462383670757,0.852850850562294,0.993708052195509,0.00629194780449138,0.81310481584469,0.00511601306087537,4.05273404657126,37.1252085945681,45.658576694077,2015
"Rest Capital","Male","45-49",48676,182524,0.789463667820069,0.84748475752554,0.975800767088679,0.0241992329113206,0.807988802783815,0.0195527092283047,3.99106224084831,33.0724745479969,40.9318476123062,2015
"Rest Capital","Male","50-54",54928,184263,0.770359252647466,0.826976276489386,0.994470616806281,0.00552938319371943,0.78843609355551,0.00435956528502764,3.93128155456498,29.0814123071486,36.8849327736935,2015
"Rest Capital","Male","55-59",50188,164382,0.766099641142751,0.82240360776456,0.981279873211996,0.0187201267880044,0.784076528270483,0.0146780120207217,3.88368761130061,25.1501307525836,32.0761173760166,2015
"Rest Capital","Male","60-64",34169,103475,0.751758158728314,0.807008107956296,0.962859789348029,0.0371402106519715,0.769398516249761,0.0285756229688304,3.77555352382673,21.266443141283,27.6403485217789,2015
"Rest Capital","Male","65-69",29308,76818,0.723837702353806,0.77703565682895,0.956691001160485,0.0433089988395147,0.74082289328093,0.0320842978253897,3.62390372184118,17.4908896174562,23.6100824854281,2015
"Rest Capital","Male","70-74",24917,56111,0.692489016142568,0.743383020469083,0.999999,1e-06,0.708738595455541,7.08738595455541e-07,3.54369120543122,13.8669858956151,19.5657270318432,2015
"Rest Capital","Male","75-79",16556,40903,0.711864111801458,0.764182075467839,0.999999,1e-06,0.708737886716945,7.08737886716945e-07,3.54368766174001,10.3232946901838,14.5657440975873,2015
"Rest Capital","Male","80-84",6368,23043,0.783482370541634,0.841063868914289,0.94210113581284,0.0578988641871603,0.708737177979059,0.0410350776122008,3.44109819586479,6.77960702844383,9.56575616334346,2015
"Rest Capital","Male","85+",3323,9366,0.73811963117661,0.792367226195293,0.999999,1e-06,0.667702100366858,6.67702100366858e-07,3.33850883257904,3.33850883257904,4.9999975,2015
"Rest Capital","Total","0-4",47208,654437,0.932718112435776,1,0.94458318851994,0.0554168114800604,1,0.0554168114800604,4.86145797129985,71.5276441032342,71.5276441032342,2015
"Rest Capital","Total","5-9",81577,604116,0.881029848634885,0.94458318851994,0.984014078050725,0.0159859219492747,0.94458318851994,0.0151000331262768,4.68516585978401,66.6661861319344,70.5773582911137,2015
"Rest Capital","Total","10-14",89050,580226,0.866945774239626,0.929483155393663,0.976285224977445,0.0237147750225548,0.929483155393663,0.0220424839174151,4.59230956717478,61.9810202721504,66.683317403315,2015
"Rest Capital","Total","15-19",113944,627813,0.846386350246779,0.907440671476248,0.914811373345108,0.0851886266548921,0.907440671476248,0.0773036245738547,4.3439442959466,57.3887107049756,63.2423832310868,2015
"Rest Capital","Total","20-24",150201,515241,0.774283859449809,0.830137046902393,0.971605556388798,0.0283944436112016,0.830137046902393,0.0235712795678394,4.09175703559237,53.044766409029,63.8988063560859,2015
