"org_admin","sex","agegr","none","native","retention","year","age_lower","rx_raw","rx_adj","px","qx","lx","dx","Lx","Tx","ex"
"Total","Male","5-9",245487,996187,0.802293516655741,2010,5,0.802293516655741,0.802293516655741,0.953513833098095,0.0464861669019045,0.920268552646373,0.0427797575328934,4.49439336939963,24.5581352986453,26.6858355944301
"Total","Male","10-14",385957,1256399,0.764997966336166,2010,10,0.764997966336166,0.764997966336166,0.951098026115035,0.0489019738849649,0.877488795113479,0.0429109341429886,4.28016664020992,20.0637419292456,22.8649551321632
"Total","Male","15-19",437447,1168382,0.727588055764343,2010,15,0.727588055764343,0.727588055764343,0.871103307942133,0.128896692057867,0.834577860970491,0.107574325543827,3.90395349099289,15.7835752890357,18.9120464694352
"Total","Male","20-24",407196,704767,0.633804362195505,2010,20,0.633804362195505,0.633804362195505,0.904896209405716,0.0951037905942842,0.727003535426664,0.0691407919945217,3.46216569714701,11.8796217980428,16.3405282356308
"Total","Male","25-29",725722,975962,0.57352716485552,2010,25,0.57352716485552,0.57352716485552,0.881759586004751,0.118240413995249,0.657862743432142,0.0777859631354667,3.09484880932204,8.41745610089581,12.795155501558
"Total","Male","30-34",907839,928825,0.505713075445482,2010,30,0.505713075445482,0.505713075445482,0.890092889578538,0.109907110421462,0.580076780296676,0.0637545627449931,2.74099749462089,5.32260729157376,9.17569444660681
"Total","Male","35+",6886274,5637221,0.450131612620918,2010,35,0.450131612620918,0.450131612620918,0.999999,1.00000000002876e-06,0.516322217551682,5.1632221756653e-07,2.58160979695287,2.58160979695287,4.9999975
"Total","Total","0-4",281178,1938714,0.873337081263413,2010,0,0.873337081263413,0.873337081263413,0.914478727878788,0.0855212721212121,1,0.0855212721212121,4.78619681969697,28.776186349813,28.776186349813
"Total","Total","5-9",481582,1910162,0.798648183083139,2010,5,0.798648183083139,0.798648183083139,0.952093977270904,0.0479060227290959,0.914478727878788,0.043809038723036,4.46287104258635,23.989989530116,26.23351292792
"Total","Total","10-14",757053,2402444,0.760388125071807,2010,10,0.760388125071807,0.760388125071807,0.948536361723915,0.0514636382760849,0.870669689155752,0.0448078299406629,4.2413288709271,19.5271184875297,22.4276998852047
"Total","Total","15-19",861733,2229750,0.721255785653681,2010,15,0.721255785653681,0.721255785653681,0.850874900275471,0.149125099724529,0.825861859215089,0.123156732114135,3.82141746579011,15.2857896166026,18.5088940069595
"Total","Total","20-24",947381,1505058,0.613698444691183,2010,20,0.613698444691183,0.613698444691183,0.903563438758524,0.0964365612414757,0.702705127100954,0.0677664660243702,3.34410947044385,11.4643721508125,16.3146271582069
"Total","Total","25-29",1529429,1903752,0.554515477045923,2010,25,0.554515477045923,0.554515477045923,0.879036258490675,0.120963741509325,0.634938661076584,0.076804556072745,2.98268191520106,8.12026268036862,12.7890506251425
"Total","Total","30-34",1879319,1787210,0.48743921021762,2010,30,0.48743921021762,0.48743921021762,0.893989865284629,0.106010134715371,0.558134105003839,0.0591678716606999,2.64275084586745,5.13758076516756,9.20492175466005
"Total","Total","35+",14803196,11432707,0.435765713876896,2010,35,0.435765713876896,0.435765713876896,0.999999,1.00000000002876e-06,0.498966233343139,4.98966233357487e-07,2.49482991930011,2.49482991930011,4.9999975
"Ulsan","Female","0-4",2657,22335,0.893685979513444,2010,0,0.893685979513444,0.893685979513444,0.928970683098789,0.0710293169012111,1,0.0710293169012111,4.82242670774697,29.3541475432788,29.3541475432788
"Ulsan","Female","5-9",4790,23421,0.830208074864415,2010,5,0.830208074864415,0.830208074864415,0.970678733623739,0.0293212663762612,0.928970683098789,0.0272385968548769,4.57675692335675,24.5317208355319,26.4074219798851
"Ulsan","Female","10-14",7242,30062,0.805865322753592,2010,10,0.805865322753592,0.805865322753592,0.912338105101894,0.0876618948981064,0.901732086243912,0.079047543370564,4.31104157279315,19.9549639121751,22.1295928320526
"Ulsan","Female","15-19",9778,27151,0.735221641528338,2010,15,0.735221641528338,0.735221641528338,0.734032409436697,0.265967590563303,0.822684542873348,0.218807425661697,3.5664041502125,15.643922339382,19.015699851055
"Ulsan","Female","20-24",13588,15801,0.537650141209296,2010,20,0.537650141209296,0.539676513001049,0.999999,1.00000000002876e-06,0.603877117211651,6.03877117229016e-07,3.01938407636546,12.0775181891695,19.999960000035
"Ulsan","Female","25-29",15960,18843,0.541418843203172,2010,25,0.541418843203172,0.539676513001049,0.999999,1.00000000002876e-06,0.603876513334534,6.03876513351899e-07,3.01938105698139,9.05813411280401,14.9999775000125
"Ulsan","Female","30-34",15628,18343,0.53996055459068,2010,30,0.53996055459068,0.539676513001049,0.999999,1.00000000002876e-06,0.603875909458021,6.03875909475386e-07,3.01937803760033,6.03875305582262,9.9999900000025
"Ulsan","Female","35+",54226,83304,0.605715116701811,2010,35,0.605715116701811,0.605715116701811,0.999999,1.00000000002876e-06,0.603875305582111,6.03875305599476e-07,3.01937501822229,3.01937501822229,4.9999975
"Ulsan","Male","0-4",3070,26914,0.897612059765208,2010,0,0.897612059765208,0.897612059765208,0.93296421929321,0.0670357807067898,1,0.0670357807067898,4.83241054823303,30.019755575094,30.019755575094
"Ulsan","Male","5-9",4770,24573,0.837439934567018,2010,5,0.837439934567018,0.837439934567018,0.972738363848996,0.0272616361510042,0.93296421929321,0.0254341310882772,4.60123576874536,25.1873450268609,26.9971179022731
"Ulsan","Male","10-14",8111,35640,0.814609951772531,2010,10,0.814609951772531,0.814609951772531,0.92902856625374,0.0709714337462601,0.907530088204933,0.064408711527774,4.37662866220523,20.5861092581156,22.6836658372774
"Ulsan","Male","15-19",10575,32907,0.756795915551263,2010,15,0.756795915551263,0.756795915551263,0.743359542764495,0.256640457235505,0.843121376677159,0.216379055615454,3.67465924434716,16.2094805959103,19.2255599778455
"Ulsan","Male","20-24",11749,14811,0.557643072289157,2010,20,0.557643072289157,0.562571465750224,0.999999,1.00000000002876e-06,0.626742321061705,6.26742321079727e-07,3.13371003845272,12.5348213515632,19.999960000035
"Ulsan","Male","25-29",16354,20796,0.55978465679677,2010,25,0.55978465679677,0.562571465750224,0.999999,1.00000000002876e-06,0.626741694319384,6.26741694337406e-07,3.13370690474268,9.40111131311047,14.9999775000125
"Ulsan","Male","30-34",13386,17765,0.570286668164746,2010,30,0.570286668164746,0.562571465750224,0.999999,1.00000000002876e-06,0.626741067577689,6.26741067595712e-07,3.13370377103578,6.26740440836778,9.9999900000025
"Ulsan","Male","35+",41629,83437,0.667143748101003,2010,35,0.667143748101003,0.667143748101003,0.999999,1.00000000002876e-06,0.626740440836622,6.26740440854644e-07,3.13370063733201,3.13370063733201,4.9999975
"Ulsan","Total","0-4",5727,49249,0.89582727008149,2010,0,0.89582727008149,0.89582727008149,0.930865974310874,0.0691340256891262,1,0.0691340256891262,4.82716493577718,29.6822944751043,29.6822944751043
"Ulsan","Total","5-9",9560,47994,0.833895124578657,2010,5,0.833895124578657,0.833895124578657,0.972047180850827,0.0279528191491726,0.930865974310874,0.0260203282320302,4.58927905097429,24.8551295393271,26.7010828897549
"Ulsan","Total","10-14",15353,65702,0.810585404971933,2010,10,0.810585404971933,0.810585404971933,0.921417853096692,0.0785821469033077,0.904845646078844,0.071104713484986,4.34646644668175,20.2658504883528,22.3970249248311
"Ulsan","Total","15-19",20353,60058,0.746887863600751,2010,15,0.746887863600751,0.746887863600751,0.737508939925508,0.262491060074492,0.833740932593858,0.218849541224057,3.62158080990915,15.919384041671,19.0939216479922
"Ulsan","Total","20-24",25337,30612,0.547141146401187,2010,20,0.547141146401187,0.550836476527418,0.999999,1.00000000002876e-06,0.614891391369801,6.14891391387482e-07,3.07445541962053,12.2978032317619,19.999960000035
"Ulsan","Total","25-29",32314,39639,0.550901282781816,2010,25,0.550901282781816,0.550836476527418,0.999999,1.00000000002876e-06,0.614890776478409,6.14890776496091e-07,3.07445234516511,9.22334781214136,14.9999775000125
"Ulsan","Total","30-34",29014,36108,0.554467000399251,2010,30,0.554467000399251,0.550836476527418,0.999999,1.00000000002876e-06,0.614890161587633,6.14890161605314e-07,3.07444927071276,6.14889546697625,9.9999900000025
"Ulsan","Total","35+",95855,166741,0.634971591341833,2010,35,0.634971591341833,0.634971591341833,0.999999,1.00000000002876e-06,0.614889546697471,6.14889546715153e-07,3.07444619626349,3.07444619626349,4.9999975
"Busan","Female","0-4",7444,59991,0.889612219174019,2015,0,0.889612219174019,0.889612219174019,0.94422734986303,0.0557726501369704,1,0.0557726501369704,4.86056837465757,30.008959653977,30.008959653977
"Busan","Female","5-9",10074,52887,0.839996188116453,2015,5,0.839996188116453,0.839996188116453,0.944150500289992,0.055849499710008,0.94422734986303,0.0527346251023569,4.58930018655926,25.1483912793194,26.6338305948959
"Busan","Female","10-14",15220,58336,0.793082821251835,2015,10,0.793082821251835,0.793082821251835,0.95510812600999,0.0448918739900103,0.891492724760673,0.040020779062967,4.35741167614595,20.5590910927601,23.0614232979628
"Busan","Female","15-19",23677,73952,0.757479847176556,2015,15,0.757479847176556,0.757479847176556,0.876448489806029,0.123551510193971,0.851471945697706,0.10520064477875,3.99435811654165,16.2016794166142,19.0278487723261
"Busan","Female","20-24",38764,76568,0.663892068116394,2015,20,0.663892068116394,0.663892068116394,0.866529379156698,0.133470620843302,0.746271300918955,0.0996052938511918,3.4823432699668,12.2073213000725,16.3577525827946
"Busan","Female","25-29",53771,72833,0.575281981611955,2015,25,0.575281981611955,0.575281981611955,0.879551265835395,0.120448734164605,0.646666007067764,0.0778901019785918,3.03860478039234,8.72497803010574,13.4922478292437
"Busan","Female","30-34",80287,82234,0.50598999513909,2015,30,0.50598999513909,0.50598999513909,0.999675471555054,0.000324528444946015,0.568775905089172,0.000184583960001351,2.84341806554586,5.68637324971341,9.99756353747422
"Busan","Female","35+",408137,417760,0.505825786992809,2015,35,0.505825786992809,0.505825786992809,0.999999,1.00000000002876e-06,0.568591321129171,5.68591321145521e-07,2.84295518416755,2.84295518416755,4.9999975
"Busan","Male","0-4",8192,62293,0.883776690075903,2015,0,0.883776690075903,0.883776690075903,0.933310050201121,0.0666899497988793,1,0.0666899497988793,4.8332751255028,30.0327081881395,30.0327081881395
"Busan","Male","5-9",12247,57671,0.824837666981321,2015,5,0.824837666981321,0.824837666981321,0.928270369260527,0.0717296307394729,0.933310050201121,0.0669459852663653,4.49918528783969,25.1994330626367,27.0000661165134
"Busan","Male","10-14",19325,63145,0.765672365708743,2015,10,0.765672365708743,0.765672365708743,0.981829659672764,0.0181703403272357,0.866364064934755,0.0157421299071519,4.2924649999059,20.700247774797,23.8932437443096
"Busan","Male","15-19",26519,80309,0.751759838244655,2015,15,0.751759838244655,0.751759838244655,0.904486199246093,0.0955138007539068,0.850621935027604,0.0812461340191292,4.04999434009019,16.4077827748911,19.2891602005992
"Busan","Male","20-24",34646,73608,0.679956398839766,2015,20,0.679956398839766,0.679956398839766,0.872316220171356,0.127683779828644,0.769375801008474,0.0982368103814526,3.60128697908874,12.3577884348009,16.0620965964912
"Busan","Male","25-29",53865,78526,0.593136995717232,2015,25,0.593136995717232,0.593136995717232,0.84377867963923,0.15622132036077,0.671138990627022,0.104846219261348,3.09357940498174,8.75650145571218,13.0472250577057
"Busan","Male","30-34",84416,84577,0.500476351091465,2015,30,0.500476351091465,0.500476351091465,0.999999,1.00000000002876e-06,0.566292771365674,5.66292771381958e-07,2.83146244109644,5.66292205073044,9.9999900000025
"Busan","Male","35+",371631,408146,0.523413745211772,2015,35,0.523413745211772,0.523413745211772,0.999999,1.00000000002876e-06,0.566292205072903,5.66292205089187e-07,2.831459609634,2.831459609634,4.9999975
"Busan","Total","0-4",15636,122284,0.886629930394432,2015,0,0.886629930394432,0.886629930394432,0.938407423432732,0.0615925765672679,1,0.0615925765672679,4.84601855858183,30.0150432082864,30.0150432082864
"Busan","Total","5-9",22321,110558,0.832020108519781,2015,5,0.832020108519781,0.832020108519781,0.935788192179628,0.0642118078203716,0.938407423432732,0.0602568371306727,4.54139502433698,25.1690246497045,26.8209990897506
"Busan","Total","10-14",34545,121481,0.778594593208824,2015,10,0.778594593208824,0.778594593208824,0.969042388660612,0.0309576113393878,0.878150586302059,0.0271854445481947,4.32278932013981,20.6276296253676,23.4898546412542
"Busan","Total","15-19",50196,154261,0.754491164401317,2015,15,0.754491164401317,0.754491164401317,0.890229061833438,0.109770938166562,0.850965141753865,0.0934112419573634,4.02129760387592,16.3048403052278,19.1604091697845
"Busan","Total","20-24",73410,150176,0.671669961446602,2015,20,0.671669961446602,0.671669961446602,0.870083521623296,0.129916478376704,0.757553899796501,0.0984187348421001,3.54172266187726,12.2835427013518,16.2147441979396
"Busan","Total","25-29",107636,151359,0.584408965424043,2015,25,0.584408965424043,0.584408965424043,0.861005533245147,0.138994466754853,0.659135164954401,0.091616140772209,3.06663547284148,8.74182003947458,13.2625605555112
"Busan","Total","30-34",164703,166811,0.503179352908173,2015,30,0.503179352908173,0.503179352908173,0.999999,1.00000000002876e-06,0.567519024182192,5.67519024198512e-07,2.8375937021134,5.6751845666331,9.9999900000025
"Busan","Total","35+",779768,825906,0.514367175404223,2015,35,0.514367175404223,0.514367175404223,0.999999,1.00000000002876e-06,0.567518456663168,5.67518456679487e-07,2.8375908645197,2.8375908645197,4.9999975
"Chungbuk","Female","0-4",3160,30923,0.90728515682305,2015,0,0.90728515682305,0.90728515682305,0.945149320011221,0.0548506799887786,1,0.0548506799887786,4.86287330002805,27.6575298515031,27.6575298515031
"Chungbuk","Female","5-9",4696,28263,0.85751994902758,2015,5,0.85751994902758,0.85751994902758,0.934304579323699,0.0656954206763009,0.945149320011221,0.0620919821800569,4.57051664460596,22.794656551475,24.1175188606223
"Chungbuk","Female","10-14",7484,30159,0.801184815237893,2015,10,0.801184815237893,0.801184815237893,0.931348123961431,0.0686518760385687,0.883057337831165,0.0606235428917336,4.26372783192649,18.224139906869,20.6375499371632
"Chungbuk","Female","15-19",10620,31221,0.746181974618197,2015,15,0.746181974618197,0.746181974618197,0.848688325539979,0.151311674460021,0.822433794939431,0.124443834644795,3.80105938808517,13.9604120749425,16.9745117003256
"Chungbuk","Female","20-24",13842,23903,0.633275930586833,2015,20,0.633275930586833,0.633275930586833,0.803682083032915,0.196317916967085,0.697989960294636,0.137027935068981,3.14737996380073,10.1593526868574,14.5551558973268
"Chungbuk","Female","25-29",20322,21063,0.508952519028634,2015,25,0.508952519028634,0.508952519028634,0.92401538284794,0.0759846171520602,0.560962025225655,0.0426244847236157,2.69824891431923,7.01197272305666,12.4999062463025
"Chungbuk","Female","30-34",31334,27818,0.470279956721666,2015,30,0.470279956721666,0.470279956721666,0.776297483815832,0.223702516184168,0.518337540502039,0.115953412043019,2.30180417240265,4.31372380873742,8.32222918787503
"Chungbuk","Female","35+",486189,279556,0.365077147092048,2015,35,0.365077147092048,0.365077147092048,0.999999,1.00000000002876e-06,0.402384128459019,4.0238412847059e-07,2.01191963633478,2.01191963633478,4.9999975
"Chungbuk","Male","0-4",2861,31417,0.916535387128771,2015,0,0.916535387128771,0.916535387128771,0.934937032890666,0.0650629671093337,1,0.0650629671093337,4.83734258222667,28.6540456101423,28.6540456101423
"Chungbuk","Male","5-9",5111,30606,0.856902875381471,2015,5,0.856902875381471,0.856902875381471,0.942861965006423,0.0571380349935773,0.934937032890666,0.0534204649020982,4.54113400219809,23.8167030279156,25.474125197799
"Chungbuk","Male","10-14",7125,29973,0.807941128901828,2015,10,0.807941128901828,0.807941128901828,0.966341437251332,0.0336585627486679,0.881516567988568,0.0296705807176336,4.33340638814876,19.2755690257175,21.8663718025178
"Chungbuk","Male","15-19",9821,34972,0.780746991717456,2015,15,0.780746991717456,0.780746991717456,0.833515173641142,0.166484826358858,0.851845987270935,0.141819431275291,3.90468135816644,14.9421626375688,17.5409203786228
"Chungbuk","Male","20-24",13865,25836,0.650764464371175,2015,20,0.650764464371175,0.650764464371175,0.903583444737422,0.0964165552625782,0.710026555995643,0.068458314674052,3.37898699329309,11.0374812794023,15.5451668479144
"Chungbuk","Male","25-29",18460,26348,0.588019996429209,2015,25,0.588019996429209,0.588019996429209,0.867257598848296,0.132742401151704,0.641568241321591,0.085163308855704,2.9949329344687,7.65849428610922,11.9371468112779
"Chungbuk","Male","30-34",28965,30143,0.509964810177979,2015,30,0.509964810177979,0.509964810177979,0.784213060279077,0.215786939720923,0.556404932465887,0.120064917622441,2.48186236827333,4.66356135164053,8.38159599156042
"Chungbuk","Male","35+",437883,291826,0.399921064424312,2015,35,0.399921064424312,0.399921064424312,0.999999,1.00000000002876e-06,0.436340014843446,4.36340014855993e-07,2.18169898336719,2.18169898336719,4.9999975
"Chungbuk","Total","0-4",6021,62340,0.911923465133629,2015,0,0.911923465133629,0.911923465133629,0.939990091566088,0.0600099084339116,1,0.0600099084339116,4.84997522891522,28.1672953937488,28.1672953937488
"Chungbuk","Total","5-9",9807,58869,0.857199021492224,2015,5,0.857199021492224,0.857199021492224,0.938566562597894,0.0614334374021063,0.939990091566088,0.0577468224488254,4.55558340170838,23.3173201648336,24.805921226239
"Chungbuk","Total","10-14",14609,60132,0.804538339064235,2015,10,0.804538339064235,0.804538339064235,0.949679259353518,0.0503207406464816,0.882243269117263,0.0443951347323539,4.30022850875543,18.7617367631252,21.2659449155077
"Chungbuk","Total","15-19",20441,66193,0.764053373964033,2015,15,0.764053373964033,0.764053373964033,0.840570917240376,0.159429082759624,0.837848134384909,0.133577359556848,3.85529727303242,14.4615082543697,17.2602977328181
"Chungbuk","Total","20-24",27707,49739,0.642241045373551,2015,20,0.642241045373551,0.642241045373551,0.856463897835495,0.143536102164505,0.704270774828061,0.101088281887196,3.26863316942231,10.6062109813373,15.0598482294352
"Chungbuk","Total","25-29",38782,47411,0.550056269070574,2015,25,0.550056269070574,0.550056269070574,0.89102702469647,0.10897297530353,0.603182492940865,0.0657305909067667,2.85158598743741,7.33757781191501,12.164772515429
"Chungbuk","Total","30-34",60299,57961,0.490115000845594,2015,30,0.490115000845594,0.490115000845594,0.779570687771638,0.220429312228362,0.537451902034098,0.118470153121201,2.39108412736749,4.4859918244776,8.34677820936056
"Chungbuk","Total","35+",924072,571382,0.382079288296397,2015,35,0.382079288296397,0.382079288296397,0.999999,1.00000000002876e-06,0.418981748912897,4.18981748924945e-07,2.09490769711011,2.09490769711011,4.9999975
"Chungnam","Female","0-4",3578,41244,0.920173129266878,2015,0,0.920173129266878,0.920173129266878,0.916662381449445,0.0833376185505553,1,0.0833376185505553,4.79165595362361,25.2617815705368,25.2617815705368
"Chungnam","Female","5-9",6368,34319,0.843488092019564,2015,5,0.843488092019564,0.843488092019564,0.966739370726567,0.0332606292734329,0.916662381449445,0.0304887676382921,4.50708998815149,20.4701256169132,22.3311505208116
"Chungnam","Female","10-14",7606,33604,0.815433147294346,2015,10,0.815433147294346,0.815433147294346,0.913192907574361,0.0868070924256394,0.886173613811153,0.0769261547992676,4.23855268205759,15.9630356287617,18.0134404590425
"Chungnam","Female","15-19",11331,33043,0.744647766710236,2015,15,0.744647766710236,0.744647766710236,0.701517148003974,0.298482851996026,0.809247459011885,0.241546489536404,3.44237107121841,11.7244829467041,14.488130689987
"Chungnam","Female","20-24",20442,22358,0.522383177570093,2015,20,0.522383177570093,0.522383177570093,0.848172208763741,0.151827791236259,0.567700969475481,0.0861927842781449,2.62302288668204,8.28211187548569,14.588863364348
"Chungnam","Female","25-29",30410,24193,0.443070893540648,2015,25,0.443070893540648,0.443070893540648,0.838113696218041,0.161886303781959,0.481508185197336,0.0779495803423558,2.21266697513079,5.65908898880365,11.7528406842853
"Chungnam","Female","30-34",48724,28781,0.371343784271982,2015,30,0.371343784271982,0.371343784271982,0.805344018512542,0.194655981487458,0.40355860485498,0.0785550963157556,1.82140528348551,3.44642201367286,8.54007812548402
"Chungnam","Female","35+",863483,368409,0.299059495475253,2015,35,0.299059495475253,0.299059495475253,0.999999,1.00000000002876e-06,0.325003508539224,3.2500350854857e-07,1.62501673018735,1.62501673018735,4.9999975
"Chungnam","Male","0-4",3424,42613,0.92562504072811,2015,0,0.92562504072811,0.92562504072811,0.929103278213201,0.0708967217867986,1,0.0708967217867986,4.822758195533,26.4690768350121,26.4690768350121
"Chungnam","Male","5-9",6668,40961,0.860001259736715,2015,5,0.860001259736715,0.860001259736715,0.93435904943464,0.0656409505653603,0.929103278213201,0.060987222355307,4.49304833517774,21.6463186394791,23.2980758405116
"Chungnam","Male","10-14",8987,36760,0.80354995956019,2015,10,0.80354995956019,0.80354995956019,0.884619452969808,0.115380547030192,0.868116055857894,0.100163705410577,4.09017101576303,17.1532703043014,19.7591902471497
"Chungnam","Male","15-19",14501,35647,0.710835925660046,2015,15,0.710835925660046,0.710835925660046,0.863666236778468,0.136333763221532,0.767952350447318,0.104697833911303,3.57801716745833,13.0630992885383,17.0102992469902
"Chungnam","Male","20-24",15626,24848,0.613924988881751,2015,20,0.613924988881751,0.613924988881751,0.815221659038466,0.184778340961534,0.663254516536015,0.122555069200769,3.00988490967815,9.48508212108001,14.3008179885722
"Chungnam","Male","25-29",26781,26833,0.500484947961353,2015,25,0.500484947961353,0.500484947961353,0.894712662394501,0.105287337605499,0.540699447335246,0.0569288052546926,2.5611752235395,6.47519721140186,11.9755942849838
"Chungnam","Male","30-34",43444,35229,0.447790220278876,2015,30,0.447790220278876,0.447790220278876,0.745421087029015,0.254578912970985,0.483770642080553,0.123157804188143,2.11095869993241,3.91402198786237,8.09065628916489
"Chungnam","Male","35+",757748,379657,0.333792272761242,2015,35,0.333792272761242,0.333792272761242,0.999999,1.00000000002876e-06,0.36061283789241,3.6061283790278e-07,1.80306328792996,1.80306328792996,4.9999975
"Chungnam","Total","0-4",7002,83857,0.922935537481152,2015,0,0.922935537481152,0.922935537481152,0.923567944491771,0.0764320555082291,1,0.0764320555082291,4.80891986122943,25.8501042941829,25.8501042941829
"Chungnam","Total","5-9",13036,75280,0.852393677249875,2015,5,0.852393677249875,0.852393677249875,0.949304964476255,0.0506950355237447,0.923567944491771,0.0468203097546022,4.50078894807235,21.0411844329535,22.7824975503369
"Chungnam","Total","10-14",16593,70364,0.809181549501478,2015,10,0.809181549501478,0.809181549501478,0.89807920900506,0.10192079099494,0.876747634737169,0.0893588124353551,4.16034114259746,16.5403954848811,18.8656288646157
"Chungnam","Total","15-19",25832,68690,0.726709125917776,2015,15,0.726709125917776,0.726709125917776,0.780058478999109,0.219941521000891,0.787388822301814,0.173179495196161,3.50399537351867,12.3800543422837,15.7229236580885
"Chungnam","Total","20-24",36068,47206,0.566875615438192,2015,20,0.566875615438192,0.566875615438192,0.831779588158368,0.168220411841632,0.614209327105652,0.103322545962685,2.81274027062155,8.87605896876499,14.4511953450655
"Chungnam","Total","25-29",57191,51026,0.471515565946201,2015,25,0.471515565946201,0.471515565946201,0.869224453651956,0.130775546348044,0.510886781142968,0.0668114979259651,2.38740516089993,6.06331869814344,11.8682238843182
"Chungnam","Total","30-34",92168,64010,0.409852860197979,2015,30,0.409852860197979,0.409852860197979,0.770357724289823,0.229642275710177,0.444075283217003,0.101978458624594,1.96543026952353,3.67591353724351,8.27768100627936
"Chungnam","Total","35+",1621231,748066,0.31573331667579,2015,35,0.31573331667579,0.31573331667579,0.999999,1.00000000002876e-06,0.342096824592409,3.42096824602246e-07,1.71048326771998,1.71048326771998,4.9999975
"Daegu","Female","0-4",5675,44660,0.887255388894407,2015,0,0.887255388894407,0.887255388894407,0.941051842096864,0.0589481579031359,1,0.0589481579031359,4.85262960524216,31.5461127385218,31.5461127385218
"Daegu","Female","5-9",9094,43275,0.826347648417957,2015,5,0.826347648417957,0.834953318129452,0.999999,1.00000000002876e-06,0.941051842096864,9.41051842123925e-07,4.70525685785471,26.6934831332796,28.3655819362734
"Daegu","Female","10-14",9521,51339,0.843558987840946,2015,10,0.843558987840946,0.834953318129452,0.970318372965924,0.0296816270340762,0.941050901045022,0.0279319218648997,4.63542470056286,21.9882262754249,23.3656078018812
"Daegu","Female","15-19",14047,59951,0.810170545149869,2015,15,0.810170545149869,0.810170545149869,0.877231166880533,0.122768833119467,0.913118979180122,0.112102551573183,4.28533851696765,17.352801574862,19.0038778850516
"Daegu","Female","20-24",22518,55320,0.710706852694057,2015,20,0.710706852694057,0.710706852694057,0.873252853226671,0.126747146773329,0.80101642760694,0.101526546717744,3.75126577124034,13.0674630578944,16.3136018282844
"Daegu","Female","25-29",27467,44934,0.620626786922833,2015,25,0.620626786922833,0.620626786922833,0.877067181674854,0.122932818325146,0.699489880889195,0.0859902624476293,3.2824737483269,9.31619728665404,13.3185590545088
"Daegu","Female","30-34",39095,46702,0.544331386878329,2015,30,0.544331386878329,0.544331386878329,0.977990500607258,0.0220094993927417,0.613499618441566,0.0135028194795369,3.03374104350899,6.03372353832714,9.83492630957819
"Daegu","Female","35+",248389,282755,0.53235092554938,2015,35,0.53235092554938,0.53235092554938,0.999999,1.00000000002876e-06,0.599996798962029,5.99996798979282e-07,2.99998249481815,2.99998249481815,4.9999975
"Daegu","Male","0-4",5891,48482,0.891655785040369,2015,0,0.891655785040369,0.891655785040369,0.957441761456669,0.0425582385433313,1,0.0425582385433313,4.89360440364167,31.9793891683144,31.9793891683144
"Daegu","Male","5-9",8215,47940,0.85370848544208,2015,5,0.85370848544208,0.85370848544208,0.976090965330725,0.0239090346692751,0.957441761456669,0.0228915082684793,4.72998003661215,27.0857847646727,28.2897465465304
"Daegu","Male","10-14",10747,53721,0.833297139666191,2015,10,0.833297139666191,0.833297139666191,0.993402230493949,0.00659776950605062,0.934550253188189,0.00616594716235692,4.65733639803505,22.3558047280606,23.9214581043603
"Daegu","Male","15-19",14132,67935,0.827799237208622,2015,15,0.827799237208622,0.827799237208622,0.856543828525116,0.143456171474884,0.928384306025832,0.133182458199833,4.30896538462958,17.6984683300255,19.0637306287393
"Daegu","Male","20-24",22427,54654,0.709046327888844,2015,20,0.709046327888844,0.709046327888844,0.879606399340735,0.120393600659265,0.795201847826,0.0957372137106728,3.73666620485332,13.389502945396,16.8378669918858
"Daegu","Male","25-29",32970,54642,0.623681687440077,2015,25,0.623681687440077,0.623681687440077,0.916849560087349,0.083150439912651,0.699464634115327,0.0581607920300309,3.35192119050156,9.65283674054265,13.8003213740054
"Daegu","Male","30-34",42259,56436,0.57182228076397,2015,30,0.57182228076397,0.57182228076397,0.976688885451145,0.0233111145488553,0.641303842085296,0.0149495073234713,3.1691454421178,6.30091555004109,9.82516419916137
"Daegu","Male","35+",212200,268426,0.558492466075493,2015,35,0.558492466075493,0.558492466075493,0.999999,1.00000000002876e-06,0.626354334761825,6.26354334779836e-07,3.13177010792329,3.13177010792329,4.9999975
"Daegu","Total","0-4",11566,93142,0.88954043626084,2015,0,0.88954043626084,0.88954043626084,0.944875906421836,0.0551240935781641,1,0.0551240935781641,4.86218976605459,31.7656594870226,31.7656594870226
"Daegu","Total","5-9",17309,91215,0.840505326010836,2015,5,0.840505326010836,0.840505326010836,0.997352814328998,0.00264718567100208,0.944875906421836,0.00250126196035499,4.71812637720829,26.9034697209681,28.4730190897228
"Daegu","Total","10-14",20268,105060,0.838280352355419,2015,10,0.838280352355419,0.838280352355419,0.977525735142024,0.0224742648579757,0.942374644461481,0.021179177355068,4.65892527891974,22.1853433437598,23.5419569850986
"Daegu","Total","15-19",28179,127886,0.819440617691347,2015,15,0.819440617691347,0.819440617691347,0.866299072782108,0.133700927217892,0.921195467106413,0.123164688101046,4.29806561527945,17.52641806484,19.0257319870371
"Daegu","Total","20-24",44945,109974,0.709880647306012,2015,20,0.709880647306012,0.709880647306012,0.876625444759295,0.123374555240705,0.798030779005367,0.0984566924281804,3.74401216395638,13.2283524495606,16.5762434201446
"Daegu","Total","25-29",60437,99576,0.622299438170649,2015,25,0.622299438170649,0.622299438170649,0.898342109868959,0.101657890131041,0.699574086577186,0.0711172256317872,3.32007736880646,9.4843402856042,13.5573064634345
