"org_admin","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex","year"
"Gangwon","Male","60-64",38437,31215,0.448156549704244,0.493714162756339,0.999999,1e-06,0.376355527899608,3.76355527899608e-07,1.88177669860922,11.2906319650425,29.9999100001375,2015
"Gangwon","Male","65-69",23421,20800,0.470364758824993,0.518179960209492,0.999999,1e-06,0.37635515154408,3.7635515154408e-07,1.88177481683252,9.40885526643326,24.999937500075,2015
"Gangwon","Male","70-74",23691,21437,0.475026591029959,0.523315693661351,0.999999,1e-06,0.376354775188929,3.76354775188929e-07,1.88177293505771,7.52708044960074,19.999960000035,2015
"Gangwon","Male","75-79",14307,16508,0.535713126723998,0.590171354212419,0.999999,1e-06,0.376354398834154,3.76354398834154e-07,1.88177105328477,5.64530751454303,14.9999775000125,2015
"Gangwon","Male","80-84",6074,7915,0.565801701336765,0.623318600265784,0.999999,1e-06,0.376354022479755,3.76354022479755e-07,1.88176917151372,3.76353646125826,9.9999900000025,2015
"Gangwon","Male","85+",2509,3292,0.56748836407516,0.625176721679581,0.999999,1e-06,0.376353646125732,3.76353646125732e-07,1.88176728974455,1.88176728974455,4.9999975,2015
"Gangwon","Total","0-4",5477,49835,0.900979895863465,1,0.931338237288235,0.0686617627117655,1,0.0686617627117655,4.82834559322059,43.96096484231,43.96096484231,2015
"Gangwon","Total","5-9",9861,51432,0.839117028045617,0.931338237288235,0.92714296995972,0.0728570300402804,0.931338237288235,0.0678545379317707,4.48705484161175,39.1326192490894,42.0176233320252,2015
"Gangwon","Total","10-14",16472,57720,0.777981453525987,0.863483699356464,0.93443417724036,0.0655658227596396,0.863483699356464,0.0566150191878438,4.17588094881271,34.6455644074776,40.123009193223,2015
"Gangwon","Total","15-19",22732,60527,0.726972459433815,0.80686868016862,0.776950318216505,0.223049681783495,0.80686868016862,0.179971802352679,3.5844138949614,30.4696834586649,37.7628779100675,2015
"Gangwon","Total","20-24",33836,43916,0.564821483691738,0.626896877815941,0.767664116729209,0.232335883270791,0.626896877815941,0.145650639827068,2.77035778951203,26.8852695637035,42.8862712753805,2015
"Gangwon","Total","25-29",58780,44997,0.433593185387899,0.481246237988873,0.802644784808756,0.197355215191244,0.481246237988873,0.0949764548582708,2.16879005279869,24.1149117741915,50.1092992954452,2015
"Gangwon","Total","30-34",94237,50303,0.348021308980213,0.386269783130602,0.997403811230805,0.00259618876919454,0.386269783130602,0.00100282927284288,1.9288418424709,21.9461217213928,56.8155281097216,2015
"Gangwon","Total","35-39",112694,59916,0.347117779966398,0.385266953857759,0.961374802932632,0.0386251970673682,0.385266953857759,0.0148810120163006,1.88913223924804,20.0172798789219,51.9569085240368,2015
"Gangwon","Total","40-44",150832,75544,0.333710287309609,0.370385941841458,0.977771344770215,0.0222286552297855,0.370385941841458,0.00823318140315315,1.83134675569941,18.1281476396739,48.9439408783865,2015
"Gangwon","Total","45-49",172199,83400,0.326292356386371,0.362152760438305,0.999999,1e-06,0.362152760438305,3.62152760438305e-07,1.81076289680963,16.2968008839744,44.99979750051,2015
"Gangwon","Total","50-54",172294,84661,0.329477924150143,0.365688430632943,0.999999,1e-06,0.362152398285545,3.62152398285545e-07,1.81076108604673,14.4860379871648,39.99984000035,2015
"Gangwon","Total","55-59",149965,87688,0.368974934042491,0.409526267718636,0.999999,1e-06,0.362152036133147,3.62152036133147e-07,1.81075927528564,12.6752769011181,34.9998775002275,2015
"Gangwon","Total","60-64",89176,59940,0.401968936935004,0.446146399914697,0.999999,1e-06,0.36215167398111,3.6215167398111e-07,1.81075746452637,10.8645176258325,29.9999100001375,2015
"Gangwon","Total","65-69",52478,41745,0.443044691848063,0.491736490328083,0.999999,1e-06,0.362151311829436,3.62151311829436e-07,1.8107556537689,9.05376016130608,24.999937500075,2015
"Gangwon","Total","70-74",51045,46135,0.474737600329286,0.52691253435163,0.999999,1e-06,0.362150949678125,3.62150949678125e-07,1.81075384301325,7.24300450753718,19.999960000035,2015
"Gangwon","Total","75-79",36158,39836,0.524199278890439,0.581810183886585,0.999999,1e-06,0.362150587527175,3.62150587527175e-07,1.81075203225941,5.43225066452393,14.9999775000125,2015
"Gangwon","Total","80-84",20113,23502,0.538851312621804,0.598072515375484,0.999999,1e-06,0.362150225376587,3.62150225376587e-07,1.81075022150737,3.62149863226453,9.9999900000025,2015
"Gangwon","Total","85+",10852,13420,0.552900461437047,0.613665703280946,0.999999,1e-06,0.362149863226362,3.62149863226362e-07,1.81074841075715,1.81074841075715,4.9999975,2015
"Gwangju","Female","0-4",2995,29120,0.906741398100576,1,0.972554864439651,0.0274451355603487,1,0.0274451355603487,4.93138716109913,53.202211346845,53.202211346845,2015
"Gwangju","Female","5-9",4459,33283,0.881855757511526,0.972554864439651,0.936736517923167,0.0632634820768333,0.972554864439651,0.0615272072352149,4.70895630411022,48.2708241857459,49.6330088416736,2015
"Gwangju","Female","10-14",7021,33345,0.826066491601843,0.911027657204436,0.971624987029998,0.0283750129700017,0.911027657204436,0.0258504215892061,4.49051223204917,43.5618678816356,47.8161859710262,2015
"Gwangju","Female","15-19",9873,40149,0.802626844188557,0.88517723561523,0.846036242425387,0.153963757574613,0.88517723561523,0.136285213314829,4.08517314478908,39.0713556495865,44.1395847944852,2015
"Gwangju","Female","20-24",15929,33702,0.679051399327034,0.748892022300401,0.853344141557255,0.146655858442745,0.748892022300401,0.109829402411389,3.46988660547353,34.9861825047974,46.7172589144814,2015
"Gwangju","Female","25-29",18189,25063,0.57946453343198,0.639062619889012,0.899898509543753,0.100101490456247,0.639062619889012,0.0639711207457638,3.03538529758065,31.5162958993239,49.3164439891624,2015
"Gwangju","Female","30-34",24162,26329,0.521459269968905,0.575091499143248,0.999999,1e-06,0.575091499143248,5.75091499143248e-07,2.87545605798749,28.4809106017432,49.5241377140387,2015
"Gwangju","Female","35-39",23702,25833,0.521510043403654,0.57514749463971,0.991358188853974,0.00864181114602602,0.575090924051749,0.00496982715744881,2.86303005236512,25.6054545437557,44.5241847382235,2015
"Gwangju","Female","40-44",24060,25754,0.517003252097804,0.570177178609923,0.987762138571703,0.0122378614282972,0.5701210968943,0.00697706298114125,2.83316282701865,22.7424244913906,39.8905155681461,2015
"Gwangju","Female","45-49",21404,22338,0.510676237940652,0.563199429308518,0.880062850154165,0.119937149845835,0.563144033913159,0.0675418903802307,2.64686544361522,19.9092616643719,35.3537646950231,2015
"Gwangju","Female","50-54",21338,17418,0.449427185468057,0.495650894962453,0.982323829799975,0.0176761702000253,0.495602143532929,0.00876034784058542,2.45610984806318,17.2623962207567,34.8311573023085,2015
"Gwangju","Female","55-59",19719,15587,0.441483034045205,0.486889685383302,0.900900989449239,0.0990990105507612,0.486841795692343,0.048245540247867,2.31359512784205,14.8062863726935,30.4129318881452,2015
"Gwangju","Female","60-64",14396,9507,0.397732502196377,0.438639399314445,0.999999,1e-06,0.438596255444476,4.38596255444476e-07,2.19298018073174,12.4926912448515,28.4833513505293,2015
"Gwangju","Female","65-69",10639,7693,0.419648701723762,0.462809685984156,0.968443480691674,0.0315565193083258,0.438595816848221,0.0138405573629218,2.1583776908338,10.2997110641198,23.4833773339066,2015
"Gwangju","Female","70-74",8321,5697,0.406406049365102,0.448205023192316,0.999999,1e-06,0.424755259485299,4.24755259485299e-07,2.12377523553835,8.14133337328596,19.16711610152,2015
"Gwangju","Female","75-79",5323,5270,0.497498347965638,0.548666189729274,0.999999,1e-06,0.424754834730039,4.24754834730039e-07,2.12377311176311,6.01755813774761,14.1671327686527,2015
"Gwangju","Female","80-84",2708,3447,0.560032493907392,0.617631989760848,0.888952887757251,0.111047112242749,0.424754409975205,0.0471677506401191,2.00585267327572,3.8937850259845,9.16714443579716,2015
"Gwangju","Female","85+",1862,1846,0.497842502696872,0.549045740869163,0.999999,1e-06,0.377586659335085,3.77586659335085e-07,1.88793235270878,1.88793235270878,4.9999975,2015
"Gwangju","Male","0-4",3583,34093,0.904899670878012,1,0.908036456633624,0.0919635433663756,1,0.0919635433663756,4.77009114158406,52.7633455868731,52.7633455868731,2015
"Gwangju","Male","5-9",6813,31394,0.821681890753003,0.908036456633624,0.999999,1e-06,0.908036456633624,9.08036456633624e-07,4.54018001307698,47.993254445289,52.8538849896127,2015
"Gwangju","Male","10-14",7000,37307,0.842011420317331,0.930502515820719,0.964436743554409,0.0355632564455909,0.908035548597168,0.0322927010764739,4.45944599029465,43.453074432212,47.853935343548,2015
"Gwangju","Male","15-19",9516,41119,0.81206675224647,0.897410816227319,0.84199879435613,0.15800120564387,0.875742847520694,0.138368425742265,4.03279317324781,38.9936284419174,44.5263453219308,2015
"Gwangju","Male","20-24",12982,28069,0.683759226328226,0.755618825305554,0.901973738089156,0.0980262619108435,0.737374421778428,0.072282058195609,3.50616696340312,34.9608352686696,47.412595604211,2015
"Gwangju","Male","25-29",16597,26707,0.61673286532422,0.681548336431387,0.853903595762853,0.146096404237147,0.665092363582819,0.0971676028050354,3.08254281090151,31.4546683052665,47.293684347572,2015
"Gwangju","Male","30-34",21935,24403,0.526630411325478,0.581976575164952,0.981943851747214,0.0180561482527856,0.567924760777784,0.0102545336770314,2.81398746969634,28.372125494365,49.9575427130678,2015
"Gwangju","Male","35-39",23056,24691,0.51712149454416,0.571468319844125,0.9865029437243,0.0134970562756997,0.557670227100753,0.00752690643846112,2.76953386940761,25.5581380246686,45.8301999687911,2015
"Gwangju","Male","40-44",22339,23264,0.510141876630923,0.56375517977141,0.999999,1e-06,0.550143320662291,5.50143320662291e-07,2.75071522795316,22.788604155261,41.4230315980695,2015
"Gwangju","Male","45-49",19325,23593,0.549722727060907,0.607495775225024,0.936847475077801,0.0631525249221988,0.550142770518971,0.0347429050259668,2.66385659002994,20.0378889273078,36.4230705211401,2015
"Gwangju","Male","50-54",16806,17846,0.515006348839894,0.569130883139995,0.900659349051238,0.0993406509487619,0.515399865493004,0.0512001581369793,2.44899893212257,17.3740323372779,33.7098115473097,2015
"Gwangju","Male","55-59",17521,15158,0.463845282903394,0.512593050733824,0.999999,1e-06,0.464199707356025,4.64199707356025e-07,2.32099737628086,14.9250334051553,32.1521818489824,2015
"Gwangju","Male","60-64",10694,12172,0.532318726493484,0.588262703175681,0.924663688629297,0.0753363113707026,0.464199243156317,0.0349710587204688,2.23356856898041,12.6040360288745,27.1522115011939,2015
"Gwangju","Male","65-69",7991,7746,0.492215797165915,0.543945161001467,0.98553332111824,0.0144666788817599,0.429228184435848,0.00620950631123423,2.13061715640116,10.3704674598941,24.1607327662427,2015
"Gwangju","Male","70-74",6391,6021,0.485095069287786,0.536076081027971,0.999999,1e-06,0.423018678124614,4.23018678124614e-07,2.11509233307638,8.23985030349291,19.4786914375104,2015
"Gwangju","Male","75-79",3633,4006,0.52441419033905,0.57952744068325,0.999999,1e-06,0.423018255105936,4.23018255105936e-07,2.11509021798404,6.12475797041653,14.4787084162189,2015
"Gwangju","Male","80-84",1035,2443,0.702415181138585,0.776235425588166,0.930496362824022,0.0695036371759783,0.423017832087681,0.0294012779203911,2.04158596563743,4.00966775243249,9.47872039493926,2015
"Gwangju","Male","85+",583,1100,0.65359477124183,0.722284240204945,0.999999,1e-06,0.39361655416729,3.9361655416729e-07,1.96808178679506,1.96808178679506,4.9999975,2015
"Gwangju","Total","0-4",6578,63213,0.905747159375851,1,0.940201255038036,0.0597987449619642,1,0.0597987449619642,4.85050313759509,54.5787270982495,54.5787270982495,2015
"Gwangju","Total","5-9",11272,64677,0.851584615992311,0.940201255038036,0.97983219609327,0.0201678039067295,0.940201255038036,0.018961794544468,4.65360178882901,49.7282239606544,52.891041885115,2015
"Gwangju","Total","10-14",14021,70652,0.83441002444699,0.921239460493568,0.967600483011521,0.0323995169884793,0.921239460493568,0.0298477135507189,4.53157801859104,45.0746221718254,48.9282364735831,2015
"Gwangju","Total","15-19",19389,81268,0.807375542684562,0.891391746942849,0.843699812673477,0.156300187326523,0.891391746942849,0.139324697028484,4.10864699214303,40.5430441532344,45.4828578930446,2015
"Gwangju","Total","20-24",28911,61771,0.681182594120112,0.752067049914365,0.878046355463826,0.121953644536174,0.752067049914365,0.0917173176726257,3.53104195539026,36.4343971610913,48.4456767056076,2015
"Gwangju","Total","25-29",34786,51770,0.598109894172559,0.660349732241739,0.875982742492065,0.124017257507935,0.660349732241739,0.0818947627887198,3.0970117542369,32.9033552057011,49.8271652113821,2015
"Gwangju","Total","30-34",46097,50732,0.523933945408917,0.578454969453019,0.991262550013004,0.00873744998699599,0.578454969453019,0.00505422136532505,2.87963929385178,29.8063434514642,51.5275086661434,2015
"Gwangju","Total","35-39",46758,50524,0.519356098764417,0.573400748087694,0.989155553858777,0.0108444461412226,0.573400748087694,0.00621821352997375,2.85145820661354,26.9267041576124,46.9596599715184,2015
"Gwangju","Total","40-44",46399,49018,0.513723969523251,0.56718253455772,0.999999,1e-06,0.56718253455772,5.6718253455772e-07,2.83591125483227,24.0752459509989,42.4470862273154,2015
"Gwangju","Total","45-49",40729,45931,0.530013847219017,0.585167551156604,0.906360488384296,0.0936395116157045,0.567181967375186,0.0531106424222468,2.70313323082031,21.2393346961666,37.4471261744416,2015
"Gwangju","Total","50-54",38144,35264,0.480383609415867,0.530372747452942,0.941397876947074,0.0586021230529262,0.514071324952939,0.030125671042873,2.49504244715751,18.5362014653463,36.0576452441559,2015
"Gwangju","Total","55-59",37240,30745,0.45223211002427,0.499291778442786,0.999999,1e-06,0.483945653910066,4.83945653910066e-07,2.4197270596862,16.0411590181888,33.1466124110906,2015
"Gwangju","Total","60-64",25090,21679,0.463533537172058,0.511769241971986,0.977639228505765,0.0223607714942349,0.483945169964412,0.0108213873613129,2.39267238141878,13.6214319585026,28.1466430577337,2015
"Gwangju","Total","65-69",18630,15439,0.45316856966744,0.500325686894472,0.978355181855523,0.0216448181444767,0.473123782603099,0.010240678234271,2.34001721742982,11.2287595770838,23.7332385096006,2015
"Gwangju","Total","70-74",14712,11718,0.443359818388195,0.489496228388631,0.999999,1e-06,0.462883104368828,4.62883104368828e-07,2.31441436463638,8.88874235965398,19.2029959092466,2015
"Gwangju","Total","75-79",8956,9276,0.508775778850373,0.561719430840909,0.999999,1e-06,0.462882641485724,4.62882641485724e-07,2.31441205022202,6.5743279950176,14.2030126122592,2015
"Gwangju","Total","80-84",3743,5890,0.611439842209073,0.675066806315369,0.893736873283429,0.106263126716571,0.462882178603082,0.0491873075997416,2.19144262401606,4.25991594479558,9.20302431528354,2015
"Gwangju","Total","85+",2445,2946,0.54646633277685,0.603332096733728,0.999999,1e-06,0.413694871003341,4.13694871003341e-07,2.06847332077953,2.06847332077953,4.9999975,2015
"Gyeongbuk","Female","0-4",3551,48822,0.932197888224849,1,0.887364255544025,0.112635744455975,1,0.112635744455975,4.71841063886006,41.440811723134,41.440811723134,2015
"Gyeongbuk","Female","5-9",9066,43399,0.827199085104355,0.887364255544025,0.988591543182253,0.0114084568177472,0.887364255544025,0.0101234567909864,4.41151263574266,36.7224010842739,41.3836830307754,2015
"Gyeongbuk","Female","10-14",10537,47283,0.817762020062262,0.877240798753039,0.858432436347201,0.141567563652799,0.877240798753039,0.124188842616303,4.07573188722444,32.3108884485312,36.8324050756187,2015
"Gyeongbuk","Female","15-19",19180,45181,0.701993443234257,0.753051956136736,0.765507178088281,0.234492821911719,0.753051956136736,0.176585278240643,3.32379658508207,28.2351565613068,37.4943007998507,2015
"Gyeongbuk","Female","20-24",31057,36076,0.537381019766732,0.576466677896093,0.89449680838693,0.10550319161307,0.576466677896093,0.0608190743766216,2.73028570353891,24.9113599762247,43.2138767623876,2015
"Gyeongbuk","Female","25-29",40963,37916,0.480685607069055,0.515647603519471,0.833624929827127,0.166375070172873,0.515647603519471,0.085790906220026,2.36376075204729,22.1810742726858,43.0159553177255,2015
"Gyeongbuk","Female","30-34",71594,47871,0.400711505461851,0.429856697299445,0.883971669336941,0.116028330663059,0.429856697299445,0.0498755550119903,2.02459459896725,19.8173135206385,46.102139725029,2015
"Gyeongbuk","Female","35-39",95322,52285,0.354217618405631,0.379981142287455,0.93928940114749,0.0607105988525095,0.379981142287455,0.023068882700932,1.84223350468494,17.7927189216713,46.825268260842,2015
"Gyeongbuk","Female","40-44",124034,61844,0.332712854668116,0.356912259586523,0.903334072151913,0.0966659278480875,0.356912259586523,0.0345012547332887,1.69830816109939,15.9504854169863,44.6902144394387,2015
"Gyeongbuk","Female","45-49",159480,68528,0.300550857864636,0.322411004853234,0.984466814894876,0.0155331851051238,0.322411004853234,0.00500806981831426,1.59953484972039,14.2521772558869,44.2049962357045,2015
"Gyeongbuk","Female","50-54",172932,72669,0.295882345755921,0.31740293503492,0.999999,1e-06,0.31740293503492,3.1740293503492e-07,1.58701388166726,12.6526424061665,39.8630290068822,2015
"Gyeongbuk","Female","55-59",166504,74188,0.308227942765028,0.330646471804367,0.999999,1e-06,0.317402617631985,3.17402617631985e-07,1.58701229465338,11.0656285244993,34.8630663699485,2015
"Gyeongbuk","Female","60-64",126808,63792,0.334690451206716,0.359033693848046,0.999999,1e-06,0.317402300229367,3.17402300229367e-07,1.58701070764109,9.4786162298459,29.8630987330473,2015
"Gyeongbuk","Female","65-69",94610,52946,0.358819702350294,0.384917952381958,0.999999,1e-06,0.317401982827067,3.17401982827067e-07,1.58700912063038,7.89160552220482,24.8631260961734,2015
"Gyeongbuk","Female","70-74",71784,52592,0.422846851482601,0.453602026805503,0.999999,1e-06,0.317401665425084,3.17401665425084e-07,1.58700753362126,6.30459640157444,19.8631484593218,2015
"Gyeongbuk","Female","75-79",60570,51018,0.457199698892354,0.490453480604835,0.999999,1e-06,0.317401348023419,3.17401348023419e-07,1.58700594661372,4.71758886795318,14.8631658224876,2015
"Gyeongbuk","Female","80-84",36218,37741,0.510296245216944,0.547411930087809,0.981757418674583,0.0182425813254171,0.317401030622071,0.00579021411389433,1.57252961782562,3.13058292133946,9.86317818566583,2015
"Gyeongbuk","Female","85+",23254,23346,0.500987124463519,0.537425723434679,0.999999,1e-06,0.311610816508176,3.11610816508176e-07,1.55805330351384,1.55805330351384,4.9999975,2015
"Gyeongbuk","Male","0-4",4885,50951,0.912511641235045,1,0.916327223499245,0.0836727765007549,1,0.0836727765007549,4.79081805874811,44.2457995372085,44.2457995372085,2015
"Gyeongbuk","Male","5-9",9547,48723,0.836159258623648,0.916327223499245,0.936014278092432,0.0639857219075676,0.916327223499245,0.0586318588991562,4.43505647024834,39.4549814784604,43.0577423289803,2015
"Gyeongbuk","Male","10-14",13497,48603,0.782657004830918,0.857695364600089,0.928208461570939,0.0717915384290606,0.857695364600089,0.0615752697281144,4.13453864868016,35.0199250082121,40.8302603157248,2015
"Gyeongbuk","Male","15-19",20880,55455,0.726468854391826,0.796120094871974,0.841615016132397,0.158384983867603,0.796120094871974,0.126093468382972,3.66536680340244,30.8853863595319,38.7948835338702,2015
"Gyeongbuk","Male","20-24",25747,40510,0.61140709660866,0.670026626489002,0.790199883758813,0.209800116241187,0.670026626489002,0.140571664122083,2.9987039721398,27.2200195561295,40.6252803694754,2015
"Gyeongbuk","Male","25-29",45983,42982,0.483133816669477,0.529454962366919,0.88518338581103,0.11481661418897,0.529454962366919,0.0607902261445185,2.4952992464733,24.2213155839897,45.7476410754726,2015
"Gyeongbuk","Male","30-34",70488,52670,0.427662027639293,0.468664736222401,0.867111431938335,0.132888568061665,0.468664736222401,0.0622801856975926,2.18762321686802,21.7260163375164,46.3572670575464,2015
"Gyeongbuk","Male","35-39",99030,58368,0.370830633171959,0.406384550524808,0.97550553764388,0.0244944623561195,0.406384550524808,0.00995417107493846,2.0070373249367,19.5383931206484,48.0785824545159,2015
"Gyeongbuk","Male","40-44",122556,69462,0.361747336187232,0.39643037944987,0.949694809630916,0.0503051903690844,0.39643037944987,0.0199425057063141,1.93229563298356,17.5313557957117,44.2230381537361,2015
"Gyeongbuk","Male","45-49",151579,79328,0.343549567574825,0.376487873743556,0.916076417496188,0.0839235825038125,0.376487873743556,0.0315962111338022,1.80344884088327,15.5990601627281,41.4331011716818,2015
"Gyeongbuk","Male","50-54",177508,81521,0.31471765709631,0.344891662609753,0.999999,1e-06,0.344891662609753,3.44891662609753e-07,1.72445745081961,13.7956113218448,39.99984000035,2015
"Gyeongbuk","Male","55-59",162654,83312,0.338713480724978,0.371188120149946,0.999999,1e-06,0.344891317718091,3.44891317718091e-07,1.72445572636216,12.0711538710252,34.9998775002275,2015
"Gyeongbuk","Male","60-64",123958,64677,0.342868502663875,0.375741510760144,0.999999,1e-06,0.344890972826773,3.44890972826773e-07,1.72445400190643,10.3466981446631,29.9999100001375,2015
"Gyeongbuk","Male","65-69",85836,51948,0.377024908552517,0.413172710917123,0.999999,1e-06,0.3448906279358,3.448906279358e-07,1.72445227745243,8.62224414275663,24.999937500075,2015
"Gyeongbuk","Male","70-74",64435,41731,0.39307311191907,0.430759558735122,0.999999,1e-06,0.344890283045172,3.44890283045172e-07,1.72445055300015,6.8977918653042,19.999960000035,2015
"Gyeongbuk","Male","75-79",39036,35343,0.475174444399629,0.520732473896443,0.999999,1e-06,0.344889938154889,3.44889938154889e-07,1.7244488285496,5.17334131230404,14.9999775000125,2015
"Gyeongbuk","Male","80-84",23116,21520,0.482122053947486,0.528346195446838,0.999999,1e-06,0.344889593264951,3.44889593264951e-07,1.72444710410077,3.44889248375444,9.9999900000025,2015
"Gyeongbuk","Male","85+",8149,9916,0.548906725712704,0.60153394313938,0.999999,1e-06,0.344889248375358,3.44889248375358e-07,1.72444537965367,1.72444537965367,4.9999975,2015
"Gyeongbuk","Total","0-4",8436,99773,0.922039756397342,1,0.902253968135427,0.0977460318645725,1,0.0977460318645725,4.75563492033857,42.8827975552107,42.8827975552107,2015
"Gyeongbuk","Total","5-9",18613,92122,0.831914028988125,0.902253968135427,0.961136640937282,0.0388633590627181,0.902253968135427,0.0350646199294093,4.42360829085361,38.1271626348721,42.2576835141713,2015
"Gyeongbuk","Total","10-14",24034,95886,0.799583055370247,0.867189348206018,0.894557031646703,0.105442968353297,0.867189348206018,0.0914390189992032,4.10734919353208,33.7035543440185,38.8652771320843,2015
"Gyeongbuk","Total","15-19",40060,100636,0.71527264456701,0.775750329206815,0.802702284495424,0.197297715504576,0.775750329206815,0.153053767754428,3.49611722664801,29.5962051504864,38.1517145867637,2015
"Gyeongbuk","Total","20-24",56804,76586,0.574150985831022,0.622696561452387,0.839471292523923,0.160528707476077,0.622696561452387,0.0999606741597495,2.86358112186256,26.1000879238384,41.9146170696079,2015
"Gyeongbuk","Total","25-29",86946,80898,0.481983270179452,0.522735887292638,0.859764023151301,0.140235976848699,0.522735887292638,0.0733063777883546,2.4304134919923,23.2365068019758,44.4517152291241,2015
"Gyeongbuk","Total","30-34",142082,100541,0.414391875461106,0.449429509504283,0.8754775259965,0.1245224740035,0.449429509504283,0.055964074413653,2.10723736148728,20.8060933099835,46.2944530120696,2015
"Gyeongbuk","Total","35-39",194352,110653,0.362790773921739,0.39346543509063,0.957758560718079,0.0422414392819214,0.39346543509063,0.0166205462859156,1.92577580973836,18.6988559484962,47.5235034157172,2015
"Gyeongbuk","Total","40-44",246590,131306,0.347465969473083,0.376844888804715,0.927244835582589,0.0727551644174115,0.376844888804715,0.0274174118448482,1.81568091441145,16.7730801387579,44.5092414334161,2015
"Gyeongbuk","Total","45-49",311059,147856,0.322186025734613,0.349427476959866,0.948367020990648,0.0516329790093524,0.349427476959866,0.0180419815831597,1.70203243084143,14.9573992243464,42.8054466537111,2015
"Gyeongbuk","Total","50-54",350440,154190,0.305550601430751,0.331385495376707,0.999999,1e-06,0.331385495376707,3.31385495376707e-07,1.6569266484198,13.255366793505,39.99984000035,2015
"Gyeongbuk","Total","55-59",329158,157500,0.323635900365349,0.350999941293076,0.999999,1e-06,0.331385163991211,3.31385163991211e-07,1.65692499149315,11.5984401450852,34.9998775002275,2015
"Gyeongbuk","Total","60-64",250766,128469,0.338758289714821,0.367400957891925,0.999999,1e-06,0.331384832606047,3.31384832606047e-07,1.65692333456816,9.94151515359205,29.9999100001375,2015
"Gyeongbuk","Total","65-69",180446,104894,0.367610569846499,0.398692754076953,0.999999,1e-06,0.331384501221215,3.31384501221215e-07,1.65692167764482,8.2845918190239,24.999937500075,2015
"Gyeongbuk","Total","70-74",136219,94323,0.409135862445888,0.443729090429346,0.999999,1e-06,0.331384169836714,3.31384169836714e-07,1.65692002072314,6.62767014137907,19.999960000035,2015
"Gyeongbuk","Total","75-79",99606,86361,0.464388843181855,0.503653817484343,0.999999,1e-06,0.331383838452544,3.31383838452544e-07,1.65691836380312,4.97075012065593,14.9999775000125,2015
"Gyeongbuk","Total","80-84",59334,59261,0.49969222985792,0.541942173741349,0.999999,1e-06,0.331383507068705,3.31383507068705e-07,1.65691670688476,3.31383175685281,9.9999900000025,2015
"Gyeongbuk","Total","85+",31403,33262,0.514374081806232,0.557865404650262,0.999999,1e-06,0.331383175685198,3.31383175685198e-07,1.65691504996805,1.65691504996805,4.9999975,2015
"Gyeonggi","Female","0-4",23299,252518,0.915527324276604,1,0.924585017143438,0.0754149828565619,1,0.0754149828565619,4.8114625428586,64.2989826452528,64.2989826452528,2015
"Gyeonggi","Female","5-9",42498,234331,0.84648284681157,0.924585017143438,0.977750531919637,0.0222494680803625,0.924585017143438,0.0205715248265144,4.5714962736509,59.4875201023942,64.3396972689267,2015
"Gyeonggi","Female","10-14",44824,215250,0.827649053730861,0.904013492316924,0.977171977011032,0.0228280229889684,0.904013492316924,0.0206368407849483,4.46847535962225,54.9160238287433,60.7469073144001,2015
"Gyeonggi","Female","15-19",54664,231169,0.808755462105495,0.883376651531975,0.889129699587256,0.110870300412744,0.883376651531975,0.0979402347329537,4.17203267082749,50.447548469121,57.1076317011929,2015
"Gyeonggi","Female","20-24",74766,191389,0.719088501061412,0.785436416799022,0.95045148396248,0.0495485160375199,0.785436416799022,0.0389172088942185,3.82988906175956,46.2755157982936,58.916947073686,2015
"Gyeonggi","Female","25-29",71689,154787,0.683458732934174,0.746519207904803,0.976584992067058,0.0234150079329424,0.746519207904803,0.0174797531751848,3.68889665658605,42.445626736534,56.8580503851506,2015
"Gyeonggi","Female","30-34",68852,138194,0.667455541280682,0.729039454729618,0.999999,1e-06,0.729039454729618,7.29039454729618e-07,3.64519545104945,38.756730079948,53.1613616087785,2015
"Gyeonggi","Female","35-39",56469,127773,0.693506366626502,0.757493903499243,0.983361503127245,0.0166384968727549,0.729038725690164,0.012130108557513,3.61486835705704,35.1115346288985,48.1614122701908,2015
"Gyeonggi","Female","40-44",58393,125214,0.681967463114151,0.74489034355474,0.969299767007724,0.0307002329922761,0.716908617132651,0.0220092615801428,3.5295199317129,31.4966662718415,43.9340043056193,2015
"Gyeonggi","Female","45-49",62171,121241,0.661030903103396,0.722022036453913,0.949997494362769,0.0500025056372314,0.694899355552508,0.0347467089433227,3.38763000540423,27.9671463401286,40.2463264883764,2015
"Gyeonggi","Female","50-54",69605,117494,0.627977701644584,0.685919125505921,0.959481604501828,0.0405183954981723,0.660152646609185,0.0267483260244761,3.23389241798473,24.5795163347243,37.2330800474327,2015
"Gyeonggi","Female","55-59",70077,106232,0.602533052765315,0.658126783098912,0.959997718747413,0.0400022812525865,0.633404320584709,0.025337617778633,3.10367755847696,21.3456239167396,33.6998394596283,2015
"Gyeonggi","Female","60-64",48795,66951,0.578430356124618,0.631800210421529,0.999999,1e-06,0.608066702806076,6.08066702806076e-07,3.04033199386362,18.2419463582626,29.9999100001375,2015
"Gyeonggi","Female","65-69",36378,51997,0.58836775106082,0.642654495894718,0.999999,1e-06,0.608066094739373,6.08066094739373e-07,3.04032895353163,15.201614364399,24.999937500075,2015
"Gyeonggi","Female","70-74",30658,46943,0.604927771549336,0.660742454658373,0.999999,1e-06,0.608065486673278,6.08065486673278e-07,3.04032591320267,12.1612854108674,19.999960000035,2015
